Unnamed: 0,ID,resp,theta,previous,contrast,state,stim*contrast,block,correct,trial,previous_congruent,stim*contrast_congruent,Gl_Prob_State_ext,Gl_Prob_State_int,Predicted_state
16413,33,0,1,-1,0.02,2,0.02,1,0,414,1,0,0.7378216927384986,0.26217830726149594,1
16414,33,0,1,1,0.01,2,0.01,1,0,415,0,0,0.7439906621767636,0.2560093378232645,1
16415,33,1,1,1,0.05,2,0.05,1,1,416,1,1,0.7539461202306532,0.24605387976935128,1
16416,33,1,1,1,0.02,2,0.02,1,1,417,1,1,0.7619351353401097,0.23806486465989363,1
16417,33,0,1,1,0.05,2,0.05,1,0,418,0,0,0.7677054390725305,0.23229456092744755,1
16418,33,0,1,-1,0.01,2,0.01,1,0,419,1,0,0.7800813470738722,0.21991865292610377,1
16419,33,1,-1,1,0.02,2,-0.02,1,0,420,1,0,0.7882238320600176,0.2117761679399912,1
16420,33,1,1,-1,0.05,2,0.05,1,1,421,0,1,0.794296513784068,0.20570348621594736,1
16421,33,1,1,1,0.01,2,0.01,1,1,422,1,1,0.8016492766696744,0.19835072333035147,1
16422,33,0,1,1,0.02,2,0.02,1,0,423,0,0,0.8070138843901096,0.19298611560988413,1
16423,33,1,1,-1,0.01,2,0.01,1,1,424,0,1,0.8166522674471218,0.1833477325528834,1
16424,33,0,-1,-1,0.05,1,-0.05,1,1,425,1,1,0.8293799726044794,0.17062002739552284,1
16425,33,1,-1,1,0.05,1,-0.05,1,0,426,1,0,0.839162063453304,0.16083793654669265,1
16426,33,0,-1,-1,0.02,1,-0.02,1,1,427,1,1,0.8476693638617262,0.15233063613829467,1
16427,33,0,-1,-1,0.01,1,-0.01,1,1,428,1,1,0.8531618944292223,0.14683810557076152,1
16428,33,0,-1,-1,0.01,1,-0.01,1,1,429,1,1,0.855757980826707,0.14424201917327206,1
16429,33,0,-1,-1,0.01,1,-0.01,1,1,430,1,1,0.8555727694832633,0.14442723051675083,1
16430,33,1,1,1,0.02,1,0.02,1,1,431,1,1,0.8525980455624855,0.14740195443750564,1
16431,33,0,-1,1,0.05,1,-0.05,1,1,432,0,1,0.8482066405969758,0.15179335940300484,1
16432,33,0,1,-1,0.01,1,0.01,1,0,433,1,0,0.8449175837758269,0.15508241622419405,1
16433,33,1,1,-1,0.05,1,0.05,1,1,434,0,1,0.8384921618944364,0.16150783810555455,1
16434,33,1,-1,-1,0.01,1,-0.01,1,0,435,0,0,0.8334222993249967,0.16657770067502475,1
16435,33,1,1,-1,0.02,1,0.02,1,1,436,0,1,0.8322234557075996,0.1677765442923823,1
16436,33,1,1,-1,0.02,1,0.02,1,1,437,0,1,0.8333653704994498,0.16663462950052588,1
16437,33,0,-1,-1,0.02,1,-0.02,1,1,438,1,1,0.8368573286494662,0.16314267135051874,1
16438,33,0,1,1,0.02,1,0.02,1,0,439,0,0,0.8374266712298823,0.1625733287700969,1
16439,33,0,1,-1,0.02,1,0.02,1,0,440,1,0,0.841962921589442,0.15803707841053535,1
16440,33,1,1,1,0.01,1,0.01,1,1,441,1,1,0.8434329565320293,0.15656704346795944,1
16441,33,0,-1,-1,0.01,1,-0.01,1,1,442,1,1,0.8433875452588071,0.15661245474119373,1
16442,33,0,-1,-1,0.01,1,-0.01,1,1,443,1,1,0.8403938864237394,0.15960611357627863,1
16443,33,1,-1,1,0.01,1,-0.01,1,0,444,1,0,0.8343191997290973,0.1656808002709046,1
16444,33,0,-1,1,0.05,1,-0.05,1,1,445,0,1,0.826477768724176,0.17352223127582683,1
16445,33,1,1,-1,0.01,1,0.01,1,1,446,0,1,0.8196950172779477,0.18030498272207346,1
16446,33,1,-1,-1,0.05,1,-0.05,1,0,447,0,0,0.8157868917784409,0.18421310822157705,1
16447,33,0,-1,-1,0.02,1,-0.02,1,1,448,1,1,0.8184668437011308,0.181533156298886,1
16448,33,1,1,-1,0.05,1,0.05,1,1,449,0,1,0.8180237467975217,0.1819762532024676,1
16449,33,1,-1,-1,0.01,2,-0.01,1,0,450,0,0,0.8188823539143385,0.18111764608564382,1
16450,33,1,1,-1,0.05,2,0.05,1,1,451,0,1,0.8236624632581243,0.17633753674185498,1
16451,33,0,-1,-1,0.05,2,-0.05,1,1,452,1,1,0.8297700646867946,0.17022993531321062,1
16452,33,1,1,-1,0.02,2,0.02,1,1,453,0,1,0.8333423265358527,0.16665767346413538,1
16453,33,1,1,1,0.01,2,0.01,1,1,454,1,1,0.8392967038769156,0.1607032961230933,1
16454,33,0,-1,1,0.05,2,-0.05,1,1,455,0,1,0.8436131920451992,0.15638680795477602,1
16455,33,1,-1,1,0.01,2,-0.01,1,0,456,1,0,0.84902311697681,0.1509768830231717,1
16456,33,0,-1,-1,0.02,2,-0.02,1,1,457,1,1,0.8528829628666378,0.14711703713335383,1
16457,33,0,-1,1,0.01,2,-0.01,1,1,458,0,1,0.8540099329962864,0.14599006700369324,1
16458,33,0,1,-1,0.05,2,0.05,1,0,459,1,0,0.8575786741400087,0.14242132585998166,1
16459,33,1,-1,1,0.05,2,-0.05,1,0,460,1,0,0.8587016934641332,0.14129830653583983,1
16460,33,0,-1,-1,0.02,2,-0.02,1,1,461,1,1,0.8589183685581584,0.14108163144181574,1
16461,33,1,1,1,0.05,2,0.05,1,1,462,1,1,0.8565081774393881,0.1434918225606148,1
16462,33,1,1,1,0.05,2,0.05,1,1,463,1,1,0.8530338529956576,0.14696614700434318,1
16463,33,1,1,1,0.01,2,0.01,1,1,464,1,1,0.848444011322527,0.15155598867749134,1
16464,33,1,1,-1,0.05,2,0.05,1,1,465,0,1,0.8422894339034844,0.1577105660965285,1
16465,33,0,-1,-1,0.01,2,-0.01,1,1,466,1,1,0.8374953059782396,0.16250469402178414,1
16466,33,1,1,1,0.02,2,0.02,1,1,467,1,1,0.8294815530272691,0.17051844697274768,1
16467,33,0,-1,1,0.02,1,-0.02,1,1,468,0,1,0.8196492020649918,0.18035079793500494,1
16468,33,1,-1,-1,0.01,1,-0.01,1,0,469,0,0,0.8119558194813115,0.18804418051867508,1
16469,33,0,-1,-1,0.01,1,-0.01,1,1,470,1,1,0.8082955926417553,0.19170440735822877,1
16470,33,0,1,-1,0.05,1,0.05,1,0,471,1,0,0.8011406453575179,0.19885935464247656,1
16471,33,1,1,1,0.01,1,0.01,1,1,472,1,1,0.7905998140019738,0.2094001859980365,1
16472,33,1,1,-1,0.01,1,0.01,1,1,473,0,1,0.7777206331979765,0.22227936680203458,1
16473,33,1,1,-1,0.02,1,0.02,1,1,474,0,1,0.7679587290209308,0.23204127097907046,1
16474,33,1,1,1,0.05,1,0.05,1,1,475,1,1,0.760665136839441,0.23933486316053093,1
16475,33,1,1,1,0.05,1,0.05,1,1,476,1,1,0.7514736803412302,0.24852631965875038,1
16476,33,1,-1,-1,0.02,1,-0.02,1,0,477,0,0,0.7402484214668358,0.2597515785331533,1
16477,33,1,1,-1,0.02,1,0.02,1,1,478,0,1,0.7341047224859331,0.26589527751405084,1
16478,33,0,-1,1,0.05,1,-0.05,1,1,479,0,1,0.7303343614050994,0.26966563859489767,1
16479,33,0,-1,-1,0.05,1,-0.05,1,1,480,1,1,0.7273790438215744,0.2726209561784026,1
16480,33,0,1,1,0.01,1,0.01,1,0,481,0,0,0.7210136633563485,0.2789863366436722,1
16481,33,1,1,-1,0.02,1,0.02,1,1,482,0,1,0.718331297823339,0.2816687021766725,1
16482,33,1,1,1,0.05,1,0.05,1,1,483,1,1,0.7179749531810705,0.2820250468189357,1
16483,33,1,1,1,0.05,1,0.05,1,1,484,1,1,0.7156278274397939,0.2843721725601858,1
16484,33,1,1,-1,0.05,1,0.05,1,1,485,0,1,0.7112552075245675,0.28874479247544915,1
16485,33,0,-1,1,0.05,1,-0.05,1,1,486,0,1,0.7079754508597218,0.29202454914028136,1
16486,33,1,-1,-1,0.02,2,-0.02,1,0,487,0,0,0.7054537643914461,0.29454623560857934,1
16487,33,0,1,1,0.05,2,0.05,1,0,488,0,0,0.7077972208847899,0.29220277911518205,1
16488,33,1,1,1,0.02,2,0.02,1,1,489,1,1,0.7167257546472062,0.2832742453527823,1
16489,33,0,-1,1,0.05,2,-0.05,1,1,490,0,1,0.7231275423079898,0.2768724576919931,1
16490,33,0,-1,-1,0.05,2,-0.05,1,1,491,1,1,0.7303320391933491,0.26966796080667454,1
16491,33,1,1,1,0.02,2,0.02,1,1,492,1,1,0.7341176403844735,0.2658823596155347,1
16492,33,1,1,-1,0.01,2,0.01,1,1,493,0,1,0.7356154931007048,0.26438450689931153,1
16493,33,1,1,1,0.05,2,0.05,1,1,494,1,1,0.7399941069341709,0.26000589306583544,1
16494,33,0,-1,-1,0.05,2,-0.05,1,1,495,1,1,0.7424833380545239,0.2575166619454488,1
16495,33,1,1,-1,0.02,2,0.02,1,1,496,0,1,0.7417501892076621,0.2582498107923214,1
16496,33,1,-1,-1,0.01,2,-0.01,1,0,497,0,0,0.7433570379213975,0.256642962078616,1
16497,33,1,-1,1,0.01,2,-0.01,1,0,498,1,0,0.7490993844743485,0.2509006155256454,1
16498,33,1,1,1,0.05,2,0.05,1,1,499,1,1,0.7525206649528497,0.24747933504716063,1
16499,33,1,-1,1,0.01,2,-0.01,1,0,500,1,0,0.754140032834091,0.24585996716591096,1
16500,34,1,-1,1,0.05,2,-0.05,1,0,1,1,0,0.06934546919237754,0.930654530807607,2
16501,34,0,-1,1,0.02,2,-0.02,1,1,2,0,1,0.09262921519150459,0.9073707848084702,2
16502,34,1,1,-1,0.02,2,0.02,1,1,3,0,1,0.11641964111012712,0.8835803588898986,2
16503,34,1,1,-1,0.05,2,0.05,1,1,4,0,1,0.14133497501286507,0.8586650249871436,2
16504,34,1,1,-1,0.05,2,0.05,1,1,5,0,1,0.1659338365363683,0.834066163463657,2
16505,34,1,-1,1,0.02,2,-0.02,1,0,6,1,0,0.19029474577364713,0.8097052542263469,2
16506,34,1,-1,-1,0.02,2,-0.02,1,0,7,0,0,0.2099934280286223,0.790006571971406,2
16507,34,1,-1,-1,0.05,2,-0.05,1,0,8,0,0,0.23443064904937,0.7655693509506194,2
16508,34,1,1,-1,0.02,2,0.02,1,1,9,0,1,0.26843960006043627,0.7315603999395409,2
16509,34,0,1,-1,0.02,2,0.02,1,0,10,1,0,0.30491394605055616,0.6950860539494514,2
16510,34,1,1,-1,0.01,2,0.01,1,1,11,0,1,0.33257462796737075,0.6674253720326365,2
16511,34,0,-1,-1,0.05,2,-0.05,1,1,12,1,1,0.363461532893154,0.6365384671068381,2
16512,34,0,1,1,0.01,2,0.01,1,0,13,0,0,0.3876548351330744,0.6123451648669118,2
16513,34,1,1,-1,0.01,2,0.01,1,1,14,0,1,0.416270641381649,0.5837293586183663,2
16514,34,0,-1,-1,0.01,2,-0.01,1,1,15,1,1,0.4484961242945026,0.5515038757055032,2
16515,34,0,-1,1,0.01,2,-0.01,1,1,16,0,1,0.47277438561836493,0.5272256143816362,2
16516,34,1,1,1,0.05,2,0.05,1,1,17,1,1,0.49988356525910504,0.5001164347409082,2
16517,34,0,1,-1,0.05,2,0.05,1,0,18,1,0,0.5230163578910734,0.47698364210890015,1
16518,34,0,1,1,0.01,2,0.01,1,0,19,0,0,0.540099091269186,0.45990090873080364,1
16519,34,0,1,1,0.05,2,0.05,1,0,20,0,0,0.5614659173582408,0.43853408264175575,1
16520,34,1,-1,1,0.01,2,-0.01,1,0,21,1,0,0.5920113669273481,0.40798863307264954,1
16521,34,1,-1,1,0.01,2,-0.01,1,0,22,1,0,0.6178612706933514,0.3821387293066592,1
16522,34,1,1,-1,0.02,2,0.02,1,1,23,0,1,0.6395223257796021,0.36047767422037863,1
16523,34,0,-1,-1,0.02,2,-0.02,1,1,24,1,1,0.6640691855924018,0.3359308144075775,1
16524,34,1,1,1,0.02,2,0.02,1,1,25,1,1,0.6825950327249796,0.31740496727502765,1
16525,34,0,-1,-1,0.01,2,-0.01,1,1,26,1,1,0.6978903537312094,0.30210964626881576,1
16526,34,1,1,-1,0.02,2,0.02,1,1,27,0,1,0.7081864843303479,0.29181351566967784,1
16527,34,1,1,1,0.05,2,0.05,1,1,28,1,1,0.7209909161466028,0.279009083853371,1
16528,34,0,1,-1,0.02,2,0.02,1,0,29,1,0,0.7315249999472352,0.26847500005274894,1
16529,34,1,1,1,0.05,2,0.05,1,1,30,1,1,0.7375947146628201,0.26240528533719215,1
16530,34,0,-1,-1,0.05,2,-0.05,1,1,31,1,1,0.7417278015926565,0.2582721984073457,1
16531,34,0,-1,1,0.05,2,-0.05,1,1,32,0,1,0.7426124370572376,0.2573875629427907,1
16532,34,1,1,-1,0.05,2,0.05,1,1,33,0,1,0.7443412257304145,0.2556587742695928,1
16533,34,0,-1,-1,0.02,2,-0.02,1,1,34,1,1,0.7472299496791114,0.25277005032087874,1
16534,34,1,1,-1,0.01,2,0.01,1,1,35,0,1,0.7462951587628606,0.25370484123713544,1
16535,34,0,-1,1,0.05,2,-0.05,1,1,36,0,1,0.748223270595531,0.25177672940447254,1
16536,34,1,1,1,0.02,2,0.02,1,1,37,1,1,0.7510102004165194,0.2489897995834601,1
16537,34,0,-1,-1,0.05,2,-0.05,1,1,38,1,1,0.7516280185339056,0.24837198146609418,1
16538,34,1,-1,-1,0.01,2,-0.01,1,0,39,0,0,0.7490939492751357,0.25090605072487254,1
16539,34,1,1,1,0.02,2,0.02,1,1,40,1,1,0.7506424418306343,0.24935755816938804,1
16540,34,1,-1,1,0.01,2,-0.01,1,0,41,1,0,0.7500268480268797,0.2499731519731385,1
16541,34,1,-1,1,0.05,2,-0.05,1,0,42,1,0,0.7471469518121117,0.25285304818787924,1
16542,34,1,-1,-1,0.01,2,-0.01,1,0,43,0,0,0.7425594758780758,0.257440524121918,1
16543,34,1,1,-1,0.05,2,0.05,1,1,44,0,1,0.7420857657907467,0.2579142342092431,1
16544,34,1,1,-1,0.01,2,0.01,1,1,45,0,1,0.7427647446145692,0.25723525538543685,1
16545,34,1,1,1,0.05,2,0.05,1,1,46,1,1,0.7463158355253368,0.2536841644746543,1
16546,34,1,1,1,0.05,2,0.05,1,1,47,1,1,0.7480263674358508,0.2519736325641581,1
16547,34,0,1,1,0.02,2,0.02,1,0,48,0,0,0.7479216384463786,0.25207836155361574,1
16548,34,1,1,-1,0.05,2,0.05,1,1,49,0,1,0.7520613579050649,0.24793864209495003,1
16549,34,0,-1,1,0.02,2,-0.02,1,1,50,0,1,0.7573851627521032,0.24261483724789865,1
16550,34,0,1,-1,0.05,2,0.05,1,0,51,1,0,0.7647569199634264,0.235243080036579,1
16551,34,1,1,-1,0.01,2,0.01,1,1,52,0,1,0.7686035953510802,0.23139640464894368,1
16552,34,0,-1,1,0.05,2,-0.05,1,1,53,0,1,0.7753665457414234,0.2246334542585587,1
16553,34,1,-1,1,0.02,2,-0.02,1,0,54,1,0,0.7830637329181965,0.21693626708179342,1
16554,34,1,1,1,0.05,2,0.05,1,1,55,1,1,0.7886719314228355,0.2113280685771508,1
16555,34,0,-1,-1,0.05,2,-0.05,1,1,56,1,1,0.7926673942360509,0.20733260576397042,1
16556,34,1,-1,1,0.02,2,-0.02,1,0,57,1,0,0.7938366212170967,0.20616337878289695,1
16557,34,1,1,1,0.05,2,0.05,1,1,58,1,1,0.7931235782311239,0.2068764217688646,1
16558,34,1,-1,-1,0.01,2,-0.01,1,0,59,0,0,0.7908810027194526,0.20911899728055625,1
16559,34,1,1,-1,0.02,2,0.02,1,1,60,0,1,0.7926236373083234,0.20737636269169743,1
16560,34,1,1,1,0.02,2,0.02,1,1,61,1,1,0.7967357148649385,0.20326428513507944,1
16561,34,1,1,1,0.01,2,0.01,1,1,62,1,1,0.7989789132407228,0.2010210867592565,1
16562,34,1,1,1,0.05,2,0.05,1,1,63,1,1,0.799329951234252,0.20067004876575842,1
16563,34,1,1,1,0.01,2,0.01,1,1,64,1,1,0.7981998116898085,0.2018001883101824,1
16564,34,0,1,1,0.05,2,0.05,1,0,65,0,0,0.7951633644983747,0.20483663550164571,1
16565,34,1,1,-1,0.01,2,0.01,1,1,66,0,1,0.7981307253737068,0.20186927462632134,1
16566,34,1,1,1,0.05,2,0.05,1,1,67,1,1,0.8039760499735741,0.19602395002643389,1
16567,34,0,-1,-1,0.01,2,-0.01,1,1,68,1,1,0.8083061193096304,0.1916938806903415,1
16568,34,1,1,1,0.05,2,0.05,1,1,69,1,1,0.8092487445783261,0.1907512554216949,1
16569,34,1,1,1,0.02,2,0.02,1,1,70,1,1,0.8087811351920731,0.19121886480789893,1
16570,34,1,1,-1,0.01,2,0.01,1,1,71,0,1,0.8065622819125071,0.19343771808747354,1
16571,34,1,-1,-1,0.02,2,-0.02,1,0,72,0,0,0.8071696498993478,0.19283035010065158,1
16572,34,1,1,-1,0.01,2,0.01,1,1,73,0,1,0.8123771163145407,0.1876228836854321,1
16573,34,1,1,-1,0.05,2,0.05,1,1,74,0,1,0.8205041884285226,0.17949581157144937,1
16574,34,0,1,-1,0.05,2,0.05,1,0,75,1,0,0.8299771547854528,0.17002284521456942,1
16575,34,0,-1,-1,0.01,2,-0.01,1,1,76,1,1,0.8364166967444212,0.16358330325557358,1
16576,34,1,1,1,0.02,2,0.02,1,1,77,1,1,0.839710559988805,0.16028944001121315,1
16577,34,0,-1,-1,0.02,2,-0.02,1,1,78,1,1,0.84149568165989,0.15850431834012585,1
16578,34,0,-1,-1,0.05,2,-0.05,1,1,79,1,1,0.840435322891975,0.1595646771080289,1
16579,34,0,1,1,0.02,2,0.02,1,0,80,0,0,0.8370314588868255,0.1629685411131929,1
16580,34,1,1,1,0.01,2,0.01,1,1,81,1,1,0.837578394799076,0.16242160520093626,1
16581,34,1,-1,-1,0.01,2,-0.01,1,0,82,0,0,0.836558727241735,0.1634412727582743,1
16582,34,0,-1,-1,0.05,2,-0.05,1,1,83,1,1,0.8393620417443529,0.16063795825567523,1
16583,34,1,1,1,0.01,2,0.01,1,1,84,1,1,0.8398203113811462,0.1601796886188689,1
16584,34,1,-1,1,0.05,2,-0.05,1,0,85,1,0,0.8387318680976947,0.16126813190231465,1
16585,34,1,1,1,0.05,2,0.05,1,1,86,1,1,0.836571640187729,0.1634283598122456,1
16586,34,1,-1,-1,0.01,2,-0.01,1,0,87,0,0,0.833186905681869,0.1668130943181545,1
16587,34,1,1,-1,0.05,2,0.05,1,1,88,0,1,0.833644948332699,0.16635505166729822,1
16588,34,0,1,-1,0.01,2,0.01,1,0,89,1,0,0.8354328700265806,0.1645671299734014,1
16589,34,1,-1,-1,0.02,2,-0.02,1,0,90,0,0,0.8340890380189433,0.16591096198105784,1
16590,34,1,1,1,0.02,2,0.02,1,1,91,1,1,0.8371729688262789,0.16282703117374822,1
16591,34,0,-1,-1,0.02,2,-0.02,1,1,92,1,1,0.8387294499693312,0.16127055003069066,1
16592,34,0,-1,-1,0.02,2,-0.02,1,1,93,1,1,0.8374069660557327,0.16259303394426902,1
16593,34,1,-1,1,0.01,2,-0.01,1,0,94,1,0,0.8331500734344436,0.1668499265655294,1
16594,34,1,1,-1,0.05,2,0.05,1,1,95,0,1,0.8271872135735516,0.17281278642643214,1
16595,34,1,1,-1,0.02,2,0.02,1,1,96,0,1,0.8225573475599014,0.17744265244010407,1
16596,34,1,1,-1,0.01,1,0.01,1,1,97,0,1,0.8202956912863051,0.17970430871368914,1
16597,34,1,1,-1,0.05,1,0.05,1,1,98,0,1,0.8208423272640131,0.17915767273596844,1
16598,34,0,-1,1,0.05,1,-0.05,1,1,99,0,1,0.8226964721158257,0.17730352788419942,1
16599,34,0,-1,1,0.05,1,-0.05,1,1,100,0,1,0.8255910223013699,0.17440897769863228,1
16600,34,1,-1,1,0.05,1,-0.05,1,0,101,1,0,0.8295340573673279,0.17046594263264486,1
16601,34,1,1,-1,0.02,1,0.02,1,1,102,0,1,0.8323131472863162,0.1676868527137081,1
16602,34,0,-1,-1,0.05,1,-0.05,1,1,103,1,1,0.8374621741923254,0.16253782580767315,1
16603,34,1,1,1,0.02,1,0.02,1,1,104,1,1,0.8401899669517984,0.15981003304818608,1
16604,34,0,-1,-1,0.02,2,-0.02,1,1,105,1,1,0.8414214583727765,0.1585785416272107,1
16605,34,0,-1,1,0.05,2,-0.05,1,1,106,0,1,0.8398070355655889,0.1601929644344324,1
16606,34,0,-1,-1,0.05,2,-0.05,1,1,107,1,1,0.8392725029603741,0.16072749703964234,1
16607,34,0,1,1,0.01,2,0.01,1,0,108,0,0,0.8363908192834528,0.16360918071654743,1
16608,34,0,-1,-1,0.02,2,-0.02,1,1,109,1,1,0.8369258998048513,0.16307410019515617,1
16609,34,1,-1,1,0.02,2,-0.02,1,0,110,1,0,0.8345558022430667,0.16544419775691527,1
16610,34,0,1,-1,0.05,2,0.05,1,0,111,1,0,0.8306009964674442,0.16939900353253035,1
16611,34,1,-1,1,0.02,2,-0.02,1,0,112,1,0,0.8237715334647272,0.17622846653525304,1
16612,34,1,1,1,0.01,2,0.01,1,1,113,1,1,0.8151139470721268,0.1848860529278539,1
16613,34,0,1,1,0.05,2,0.05,1,0,114,0,0,0.8044164370446948,0.19558356295530108,1
16614,34,0,-1,-1,0.05,2,-0.05,1,1,115,1,1,0.7999836857858692,0.2000163142141197,1
16615,34,1,-1,1,0.05,2,-0.05,1,0,116,1,0,0.7926826109998808,0.20731738900012786,1
16616,34,0,1,1,0.05,2,0.05,1,0,117,0,0,0.7838343609193029,0.21616563908069442,1
16617,34,0,-1,1,0.05,2,-0.05,1,1,118,0,1,0.781244240971209,0.21875575902881358,1
16618,34,0,-1,1,0.01,2,-0.01,1,1,119,0,1,0.7795942714689871,0.22040572853101942,1
16619,34,1,1,-1,0.05,2,0.05,1,1,120,0,1,0.7804263354461016,0.21957366455390448,1
16620,34,1,1,1,0.02,2,0.02,1,1,121,1,1,0.7824902289885863,0.2175097710114141,1
16621,34,0,-1,-1,0.01,2,-0.01,1,1,122,1,1,0.7826062594096425,0.2173937405903304,1
16622,34,0,1,1,0.02,2,0.02,1,0,123,0,0,0.7790844109670124,0.22091558903300354,1
16623,34,0,-1,-1,0.05,2,-0.05,1,1,124,1,1,0.7797271782226267,0.22027282177735516,1
16624,34,1,-1,-1,0.02,2,-0.02,1,0,125,0,0,0.7774520858676368,0.22254791413235897,1
16625,34,0,-1,-1,0.05,2,-0.05,1,1,126,1,1,0.7798618973133793,0.22013810268661435,1
16626,34,0,1,1,0.01,2,0.01,1,0,127,0,0,0.779354095852816,0.22064590414715612,1
16627,34,1,1,-1,0.05,2,0.05,1,1,128,0,1,0.7824095713140246,0.21759042868599432,1
16628,34,0,-1,-1,0.02,2,-0.02,1,1,129,1,1,0.7867064262684809,0.21329357373151467,1
16629,34,1,1,1,0.02,2,0.02,1,1,130,1,1,0.7875199312731673,0.21248006872683017,1
16630,34,0,-1,1,0.02,2,-0.02,1,1,131,0,1,0.7864256540021143,0.21357434599789865,1
16631,34,0,-1,1,0.02,2,-0.02,1,1,132,0,1,0.7873506893633948,0.2126493106366067,1
16632,34,1,1,1,0.02,2,0.02,1,1,133,1,1,0.790300655202294,0.20969934479769334,1
16633,34,1,-1,-1,0.01,2,-0.01,1,0,134,0,0,0.7913516595602369,0.20864834043978853,1
16634,34,0,-1,-1,0.01,2,-0.01,1,1,135,1,1,0.7964190482859456,0.20358095171406562,1
16635,34,1,-1,1,0.05,2,-0.05,1,0,136,1,0,0.797952404678691,0.202047595321281,1
16636,34,0,1,-1,0.01,2,0.01,1,0,137,1,0,0.7981255338573318,0.20187446614264593,1
16637,34,1,1,1,0.02,2,0.02,1,1,138,1,1,0.7947185023185448,0.20528149768145948,1
16638,34,1,-1,-1,0.02,2,-0.02,1,0,139,0,0,0.7894013338633649,0.2105986661366129,1
16639,34,1,1,-1,0.01,2,0.01,1,1,140,0,1,0.7887611461252912,0.21123885387468877,1
16640,34,1,-1,1,0.05,2,-0.05,1,0,141,1,0,0.7909649125536843,0.20903508744630234,1
16641,34,0,-1,1,0.05,2,-0.05,1,1,142,0,1,0.7917581999993772,0.208241800000639,1
16642,34,0,-1,-1,0.01,2,-0.01,1,1,143,1,1,0.7935167331966947,0.20648326680329823,1
16643,34,0,-1,-1,0.01,1,-0.01,1,1,144,1,1,0.791762665404482,0.20823733459551394,1
16644,34,0,-1,1,0.05,1,-0.05,1,1,145,0,1,0.786418196961355,0.21358180303866442,1
16645,34,0,-1,1,0.01,1,-0.01,1,1,146,0,1,0.7820300312938563,0.21796996870615043,1
16646,34,0,1,1,0.02,1,0.02,1,0,147,0,0,0.7801413804221129,0.21985861957788996,1
16647,34,0,-1,-1,0.05,1,-0.05,1,1,148,1,1,0.7824070839454629,0.21759291605455033,1
16648,34,0,1,-1,0.02,1,0.02,1,0,149,1,0,0.7817783783683203,0.21822162163166073,1
16649,34,0,-1,1,0.01,1,-0.01,1,1,150,0,1,0.7774153028649337,0.22258469713508786,1
16650,34,0,-1,-1,0.01,1,-0.01,1,1,151,1,1,0.7755516560038428,0.2244483439961326,1
16651,34,0,-1,1,0.01,1,-0.01,1,1,152,0,1,0.7699294777419962,0.2300705222579902,1
16652,34,1,1,1,0.01,1,0.01,1,1,153,1,1,0.7668230242284685,0.23317697577152577,1
16653,34,1,1,1,0.05,1,0.05,1,1,154,1,1,0.7615421831620318,0.23845781683797712,1
16654,34,1,-1,-1,0.02,1,-0.02,1,0,155,0,0,0.7544379071075006,0.2455620928925047,1
16655,34,0,-1,1,0.02,1,-0.02,1,1,156,0,1,0.7521787755442899,0.24782122445569524,1
16656,34,1,1,-1,0.02,1,0.02,1,1,157,0,1,0.7519137790947089,0.24808622090527108,1
16657,34,0,-1,1,0.02,1,-0.02,1,1,158,0,1,0.7539953868858397,0.2460046131141785,1
16658,34,1,-1,-1,0.02,1,-0.02,1,0,159,0,0,0.7580829838512483,0.24191701614872846,1
16659,34,0,1,-1,0.02,1,0.02,1,0,160,1,0,0.7670868408961822,0.2329131591038429,1
16660,34,1,-1,1,0.02,1,-0.02,1,0,161,1,0,0.7720210218090872,0.22797897819090812,1
16661,34,1,-1,-1,0.01,1,-0.01,1,0,162,0,0,0.7748708515651076,0.2251291484348947,1
16662,34,0,-1,-1,0.02,1,-0.02,1,1,163,1,1,0.7818295416098076,0.21817045839020172,1
16663,34,1,1,-1,0.05,1,0.05,1,1,164,0,1,0.7851677865303822,0.21483221346964304,1
16664,34,0,-1,-1,0.01,1,-0.01,1,1,165,1,1,0.7897539047079147,0.2102460952920606,1
16665,34,1,-1,1,0.01,2,-0.01,1,0,166,1,0,0.7907515689277678,0.20924843107224986,1
16666,34,1,1,1,0.02,2,0.02,1,1,167,1,1,0.7897826517861934,0.21021734821378305,1
16667,34,0,-1,1,0.01,2,-0.01,1,1,168,0,1,0.7869118708066297,0.21308812919334924,1
16668,34,0,-1,1,0.01,2,-0.01,1,1,169,0,1,0.7865268155469546,0.213473184453019,1
16669,34,1,-1,1,0.02,2,-0.02,1,0,170,1,0,0.7886240078282346,0.21137599217177805,1
16670,34,0,-1,1,0.02,2,-0.02,1,1,171,0,1,0.7887962749974756,0.21120372500252046,1
16671,34,1,-1,1,0.01,2,-0.01,1,0,172,1,0,0.790991171785187,0.20900882821481495,1
16672,34,1,1,1,0.05,2,0.05,1,1,173,1,1,0.7912168493881345,0.20878315061186503,1
16673,34,1,-1,1,0.05,2,-0.05,1,0,174,1,0,0.7899047988179387,0.21009520118204206,1
16674,34,0,1,1,0.01,2,0.01,1,0,175,0,0,0.7871708338611796,0.21282916613880795,1
16675,34,0,-1,-1,0.05,2,-0.05,1,1,176,1,1,0.7879831887136299,0.21201681128635452,1
16676,34,0,-1,-1,0.05,2,-0.05,1,1,177,1,1,0.785951866933048,0.21404813306697246,1
16677,34,0,-1,1,0.02,2,-0.02,1,1,178,0,1,0.7810126643183662,0.21898733568163545,1
