,obs,resp,stimulus,previous,contrast,state
3096,7,1,-1,1,0.1,2
3097,7,-1,-1,-1,0.1,2
3098,7,1,-1,1,0.1,2
3099,7,1,-1,1,0.05,2
3100,7,-1,-1,-1,0.01,2
3101,7,-1,-1,-1,0.02,2
3102,7,-1,1,-1,0.05,2
3103,7,-1,-1,-1,0.05,2
3104,7,-1,-1,-1,0.1,2
3105,7,1,1,1,0.01,2
3106,7,1,1,1,0.1,2
3107,7,-1,1,-1,0.01,2
3108,7,1,1,1,0.1,1
3109,7,-1,-1,-1,0.01,1
3110,7,1,1,1,0.1,1
3111,7,-1,1,-1,0.01,2
3112,7,1,-1,1,0.05,2
3113,7,1,1,-1,0.1,2
3114,7,1,1,1,0.02,2
3115,7,1,-1,1,0.1,2
3116,7,1,1,1,0.01,2
3117,7,-1,-1,-1,0.01,2
3118,7,-1,-1,-1,0.05,2
3119,7,1,-1,1,0.1,2
3120,7,1,1,1,0.02,1
3121,7,-1,-1,-1,0.02,1
3122,7,1,1,1,0.02,1
3123,7,-1,-1,-1,0.1,1
3124,7,1,1,1,0.1,1
3125,7,1,1,1,0.02,1
3126,7,-1,-1,-1,0.02,1
3127,7,1,-1,1,0.01,1
3128,7,-1,-1,-1,0.05,1
3129,7,-1,-1,-1,0.1,1
3130,7,-1,-1,-1,0.02,1
3131,7,-1,-1,-1,0.05,1
3132,7,1,1,1,0.1,2
3133,7,1,1,1,0.02,2
3134,7,1,-1,1,0.02,1
3135,7,1,1,-1,0.05,1
3136,7,1,-1,1,0.02,1
3137,7,1,1,-1,0.02,1
3138,7,1,1,1,0.02,1
3139,7,-1,-1,-1,0.02,1
3140,7,1,1,-1,0.1,1
3141,7,-1,1,-1,0.01,1
3142,7,1,-1,1,0.02,1
3143,7,-1,-1,1,0.1,1
3144,7,1,1,-1,0.1,1
3145,7,-1,-1,-1,0.02,1
3146,7,1,-1,1,0.02,1
3147,7,1,1,1,0.1,2
3148,7,1,1,1,0.05,1
3149,7,1,-1,1,0.02,1
3150,7,-1,-1,-1,0.01,1
3151,7,1,-1,1,0.05,1
3152,7,1,1,-1,0.1,2
3153,7,-1,1,-1,0.05,2
3154,7,-1,-1,-1,0.1,2
3155,7,1,-1,1,0.01,2
3156,7,1,1,1,0.05,2
3157,7,1,1,1,0.1,2
3158,7,1,-1,1,0.01,2
3159,7,1,1,1,0.01,1
3160,7,1,-1,-1,0.02,1
3161,7,-1,-1,-1,0.01,1
3162,7,1,1,1,0.1,1
3163,7,1,1,-1,0.02,1
3164,7,1,1,1,0.05,1
3165,7,1,1,-1,0.05,1
3166,7,1,1,1,0.01,1
3167,7,1,1,1,0.01,1
3168,7,1,1,1,0.01,1
3169,7,1,1,-1,0.05,2
3170,7,1,1,1,0.05,2
3171,7,1,1,1,0.1,1
3172,7,-1,-1,1,0.1,1
3173,7,1,1,1,0.1,1
3174,7,-1,-1,-1,0.05,1
3175,7,-1,-1,-1,0.01,1
3176,7,1,1,1,0.05,2
3177,7,1,-1,1,0.01,2
3178,7,1,1,1,0.05,2
3179,7,-1,-1,-1,0.1,2
3180,7,1,1,1,0.05,2
3181,7,1,1,1,0.05,2
3182,7,-1,1,-1,0.05,2
3183,7,-1,-1,-1,0.01,2
3184,7,1,1,1,0.05,1
3185,7,-1,-1,1,0.05,1
3186,7,1,-1,1,0.02,1
3187,7,1,-1,1,0.01,1
3188,7,1,1,1,0.05,1
3189,7,1,1,-1,0.05,1
3190,7,1,1,-1,0.01,1
3191,7,-1,-1,-1,0.02,1
3192,7,-1,-1,1,0.1,2
3193,7,1,1,1,0.1,2
3194,7,1,-1,1,0.05,2
3195,7,1,1,-1,0.02,2
3196,7,-1,-1,-1,0.05,2
3197,7,-1,1,-1,0.05,2
3198,7,-1,-1,-1,0.05,2
3199,7,-1,1,-1,0.01,2
3200,7,1,-1,1,0.01,2
3201,7,-1,-1,-1,0.1,2
3202,7,1,1,1,0.1,2
3203,7,1,1,1,0.02,2
3204,7,-1,-1,-1,0.02,2
3205,7,1,1,1,0.1,2
3206,7,-1,-1,-1,0.05,2
3207,7,1,1,1,0.1,2
3208,7,1,1,1,0.05,2
3209,7,1,1,1,0.1,1
3210,7,1,1,1,0.01,2
3211,7,1,1,-1,0.01,1
3212,7,1,1,1,0.1,1
3213,7,1,1,-1,0.02,1
3214,7,-1,-1,-1,0.02,1
3215,7,1,-1,1,0.01,1
3216,7,1,1,-1,0.01,1
3217,7,-1,-1,-1,0.1,1
3218,7,1,1,-1,0.01,1
3219,7,1,1,-1,0.05,1
3220,7,1,1,1,0.01,1
3221,7,-1,-1,-1,0.1,1
3222,7,-1,-1,-1,0.02,1
3223,7,1,-1,1,0.02,1
3224,7,-1,-1,-1,0.05,1
3225,7,-1,1,-1,0.01,1
3226,7,-1,-1,-1,0.02,1
3227,7,-1,-1,-1,0.02,1
3228,7,1,1,1,0.02,1
3229,7,1,-1,1,0.01,1
3230,7,1,1,-1,0.05,1
3231,7,1,1,-1,0.1,1
3232,7,1,-1,-1,0.01,1
3233,7,1,-1,1,0.01,1
3234,7,-1,-1,-1,0.05,1
3235,7,1,1,1,0.05,1
3236,7,1,-1,-1,0.02,1
3237,7,-1,-1,1,0.1,1
3238,7,-1,-1,-1,0.05,2
3239,7,-1,-1,-1,0.05,2
3240,7,1,1,1,0.01,2
3241,7,1,1,-1,0.1,2
3242,7,-1,-1,-1,0.1,2
3243,7,1,-1,1,0.01,2
3244,7,-1,-1,-1,0.01,2
3245,7,-1,-1,-1,0.01,2
3246,7,-1,-1,-1,0.05,2
3247,7,1,1,1,0.02,2
3248,7,1,-1,1,0.05,2
3249,7,-1,1,-1,0.01,2
3250,7,-1,-1,-1,0.1,2
3251,7,-1,-1,-1,0.05,2
3252,7,1,1,1,0.05,2
3253,7,1,-1,1,0.01,2
3254,7,-1,-1,-1,0.05,2
3255,7,1,1,1,0.1,2
3256,7,-1,-1,-1,0.02,2
3257,7,1,-1,1,0.05,2
3258,7,1,1,1,0.01,1
3259,7,1,-1,1,0.02,1
3260,7,-1,1,-1,0.01,1
3261,7,1,-1,1,0.02,1
3262,7,-1,-1,-1,0.01,1
3263,7,-1,-1,1,0.1,1
3264,7,-1,-1,-1,0.02,2
3265,7,-1,1,-1,0.02,2
3266,7,-1,1,-1,0.01,2
3267,7,-1,-1,-1,0.02,2
3268,7,1,1,1,0.05,2
3269,7,1,1,1,0.1,2
3270,7,1,-1,1,0.1,2
3271,7,1,1,1,0.02,2
3272,7,-1,-1,-1,0.05,2
3273,7,-1,-1,1,0.1,2
3274,7,1,1,1,0.05,2
3275,7,-1,-1,-1,0.05,2
3276,7,1,1,1,0.05,2
3277,7,1,1,1,0.02,2
3278,7,1,1,1,0.02,2
3279,7,1,-1,1,0.01,2
3280,7,-1,1,-1,0.01,2
3281,7,1,1,-1,0.1,2
3282,7,-1,-1,-1,0.05,2
3283,7,-1,1,-1,0.05,2
3284,7,1,1,-1,0.05,1
3285,7,-1,-1,1,0.05,1
3286,7,-1,-1,-1,0.1,1
3287,7,-1,1,-1,0.01,1
3288,7,1,1,1,0.05,1
3289,7,-1,-1,1,0.05,1
3290,7,1,-1,1,0.02,1
3291,7,1,1,1,0.01,1
3292,7,1,1,-1,0.1,2
3293,7,-1,1,-1,0.02,2
3294,7,1,1,-1,0.02,2
3295,7,-1,1,-1,0.01,2
3296,7,1,-1,1,0.05,2
3297,7,1,-1,1,0.01,2
3298,7,-1,-1,-1,0.01,2
3299,7,-1,-1,1,0.1,2
3300,7,1,-1,1,0.01,2
3301,7,1,1,1,0.02,2
3302,7,1,-1,1,0.02,2
3303,7,1,1,1,0.01,2
3304,7,1,-1,1,0.01,2
3305,7,-1,1,-1,0.02,2
3306,7,1,1,1,0.1,2
3307,7,-1,-1,-1,0.1,2
3308,7,1,1,1,0.02,1
3309,7,-1,-1,-1,0.1,1
3310,7,1,-1,-1,0.01,1
3311,7,-1,-1,-1,0.02,1
3312,7,-1,-1,1,0.1,1
3313,7,-1,-1,1,0.1,1
3314,7,1,1,1,0.02,1
3315,7,1,1,1,0.1,1
3316,7,-1,-1,-1,0.01,1
3317,7,1,1,1,0.02,1
3318,7,1,-1,1,0.05,1
3319,7,1,1,1,0.01,1
3320,7,1,1,1,0.1,1
3321,7,-1,-1,-1,0.1,1
3322,7,1,-1,1,0.01,1
3323,7,-1,-1,-1,0.02,2
3324,7,-1,-1,-1,0.01,2
3325,7,-1,-1,-1,0.1,2
3326,7,-1,-1,-1,0.05,2
3327,7,1,1,-1,0.1,2
3328,7,-1,-1,-1,0.1,2
3329,7,-1,-1,-1,0.02,2
3330,7,1,-1,1,0.1,2
3331,7,-1,-1,-1,0.05,2
3332,7,1,1,1,0.02,2
3333,7,-1,-1,-1,0.01,2
3334,7,1,1,-1,0.02,1
3335,7,1,1,-1,0.05,1
3336,7,1,1,1,0.1,1
3337,7,1,1,-1,0.1,1
3338,7,-1,1,-1,0.02,2
3339,7,1,1,-1,0.1,2
3340,7,-1,-1,-1,0.02,2
3341,7,-1,-1,-1,0.05,2
3342,7,-1,-1,-1,0.1,1
3343,7,1,1,1,0.05,1
3344,7,-1,-1,-1,0.01,1
3345,7,1,1,-1,0.05,1
3346,7,1,1,1,0.01,1
3347,7,-1,-1,-1,0.02,1
3348,7,1,1,-1,0.05,1
3349,7,-1,-1,-1,0.1,1
3350,7,-1,-1,-1,0.01,1
3351,7,1,1,-1,0.1,1
3352,7,1,1,1,0.05,1
3353,7,1,1,1,0.05,1
3354,7,1,1,1,0.05,1
3355,7,-1,-1,-1,0.02,1
3356,7,1,1,1,0.05,1
3357,7,1,1,1,0.01,1
3358,7,-1,-1,-1,0.1,1
3359,7,-1,-1,-1,0.01,1
3360,7,-1,-1,-1,0.02,1
3361,7,1,1,1,0.01,1
3362,7,-1,-1,1,0.05,1
3363,7,1,1,-1,0.05,1
3364,7,1,1,1,0.02,1
3365,7,1,1,-1,0.1,1
3366,7,-1,-1,-1,0.02,1
3367,7,-1,-1,-1,0.02,1
3368,7,1,1,-1,0.05,1
3369,7,1,-1,1,0.05,2
3370,7,1,1,1,0.02,2
3371,7,-1,1,-1,0.02,2
3372,7,-1,-1,-1,0.05,2
3373,7,1,-1,1,0.1,2
3374,7,-1,-1,-1,0.01,2
3375,7,1,1,1,0.01,2
3376,7,-1,1,-1,0.01,2
3377,7,-1,-1,-1,0.01,1
3378,7,-1,-1,-1,0.05,1
3379,7,1,-1,1,0.01,1
3380,7,-1,-1,-1,0.1,1
3381,7,1,1,1,0.01,1
3382,7,-1,-1,1,0.05,1
3383,7,1,1,-1,0.02,1
3384,7,-1,-1,-1,0.02,1
3385,7,1,-1,-1,0.01,1
3386,7,1,1,-1,0.01,1
3387,7,-1,-1,-1,0.01,1
3388,7,-1,1,-1,0.02,1
3389,7,1,1,1,0.01,1
3390,7,1,1,-1,0.1,1
3391,7,1,1,-1,0.02,1
3392,7,1,1,-1,0.1,1
3393,7,1,1,-1,0.1,1
3394,7,-1,-1,-1,0.02,2
3395,7,1,1,1,0.02,1
3396,7,-1,-1,-1,0.05,1
3397,7,-1,1,-1,0.01,1
3398,7,1,1,-1,0.1,1
3399,7,1,1,1,0.1,1
3400,7,-1,-1,-1,0.1,1
3401,7,-1,-1,-1,0.02,1
3402,7,1,1,1,0.02,1
3403,7,1,1,1,0.05,1
3404,7,1,1,1,0.01,2
3405,7,-1,-1,-1,0.02,1
3406,7,1,1,1,0.05,1
3407,7,-1,-1,-1,0.1,1
3408,7,1,1,-1,0.01,1
3409,7,1,1,-1,0.1,1
3410,7,-1,-1,1,0.05,1
3411,7,1,1,1,0.01,1
3412,7,1,1,-1,0.02,1
3413,7,-1,-1,-1,0.1,2
3414,7,1,1,-1,0.1,2
3415,7,1,1,1,0.05,1
3416,7,-1,-1,1,0.1,1
3417,7,1,-1,1,0.01,2
3418,7,-1,-1,-1,0.1,2
3419,7,-1,-1,1,0.1,2
3420,7,1,-1,1,0.05,2
3421,7,1,1,-1,0.05,2
3422,7,-1,-1,-1,0.05,2
3423,7,1,1,-1,0.1,2
3424,7,1,-1,1,0.05,1
3425,7,-1,-1,-1,0.02,1
3426,7,1,1,1,0.02,1
3427,7,-1,-1,-1,0.02,1
3428,7,-1,-1,-1,0.02,1
3429,7,1,1,-1,0.1,1
3430,7,1,1,-1,0.02,1
3431,7,-1,-1,-1,0.1,1
3432,7,1,-1,1,0.02,1
3433,7,-1,-1,-1,0.05,1
3434,7,-1,-1,-1,0.01,1
3435,7,-1,-1,-1,0.01,1
3436,7,-1,-1,-1,0.02,1
3437,7,1,-1,1,0.02,1
3438,7,1,1,-1,0.02,1
3439,7,1,1,1,0.05,1
3440,7,1,-1,1,0.02,1
3441,7,1,1,-1,0.1,2
3442,7,1,1,1,0.01,2
3443,7,1,-1,1,0.1,2
3444,7,-1,-1,-1,0.1,2
3445,7,-1,-1,-1,0.01,2
3446,7,1,1,1,0.01,2
3447,7,1,-1,1,0.02,2
3448,7,-1,-1,-1,0.05,2
3449,7,1,1,1,0.01,2
3450,7,1,-1,1,0.1,2
3451,7,-1,1,-1,0.02,1
3452,7,1,-1,1,0.02,1
3453,7,1,-1,1,0.01,1
3454,7,1,-1,1,0.01,1
3455,7,1,1,1,0.02,2
3456,7,1,-1,1,0.05,2
3457,7,-1,1,-1,0.01,2
3458,7,1,1,1,0.05,2
3459,7,-1,-1,-1,0.1,2
3460,7,1,-1,1,0.02,2
3461,7,1,1,1,0.05,2
3462,7,-1,-1,-1,0.05,2
3463,7,1,1,1,0.01,2
3464,7,-1,-1,-1,0.1,2
3465,7,-1,-1,-1,0.02,2
3466,7,-1,1,-1,0.05,2
3467,7,-1,-1,-1,0.1,2
3468,7,1,1,1,0.01,2
3469,7,1,1,1,0.1,2
3470,7,-1,-1,1,0.1,1
3471,7,-1,-1,-1,0.01,1
3472,7,-1,-1,-1,0.05,1
3473,7,1,1,1,0.02,1
3474,7,1,1,1,0.01,1
3475,7,1,1,1,0.1,1
3476,7,1,1,-1,0.02,1
3477,7,1,1,1,0.1,1
3478,7,1,-1,1,0.1,1
3479,7,-1,-1,-1,0.05,1
3480,7,1,1,1,0.1,1
3481,7,-1,-1,-1,0.05,1
3482,7,-1,1,-1,0.02,2
3483,7,-1,-1,-1,0.1,2
3484,7,-1,1,-1,0.01,2
3485,7,-1,-1,-1,0.05,2
3486,7,-1,1,-1,0.01,2
3487,7,1,-1,1,0.05,1
3488,7,1,1,-1,0.01,1
3489,7,-1,-1,-1,0.05,2
3490,7,1,1,-1,0.05,2
3491,7,-1,-1,1,0.1,2
3492,7,1,-1,1,0.1,2
3493,7,-1,-1,-1,0.02,2
3494,7,1,-1,1,0.1,2
3495,7,-1,1,-1,0.01,2
3496,7,1,1,1,0.1,1
3497,7,1,-1,1,0.01,1
3498,7,1,1,-1,0.02,1
3499,7,1,-1,1,0.05,1
3500,8,1,-1,0,0.01,2
3501,8,1,-1,1,0.05,2
3502,8,1,1,1,0.1,2
3503,8,1,-1,1,0.05,2
3504,8,1,-1,1,0.02,2
3505,8,-1,-1,-1,0.1,2
3506,8,-1,-1,-1,0.05,2
3507,8,1,-1,1,0.01,2
3508,8,1,1,1,0.1,2
3509,8,1,1,-1,0.05,2
3510,8,1,1,1,0.05,2
3511,8,-1,1,-1,0.05,2
3512,8,1,1,-1,0.05,1
3513,8,1,1,1,0.02,1
3514,8,1,1,1,0.01,2
3515,8,1,1,-1,0.01,2
3516,8,-1,1,-1,0.01,2
3517,8,1,-1,1,0.1,2
3518,8,-1,-1,-1,0.02,2
3519,8,1,-1,1,0.1,2
3520,8,1,-1,1,0.02,2
3521,8,-1,-1,-1,0.01,2
3522,8,-1,1,-1,0.1,2
3523,8,1,1,-1,0.05,2
3524,8,-1,-1,-1,0.05,2
3525,8,-1,-1,-1,0.02,2
3526,8,-1,-1,-1,0.05,2
3527,8,-1,-1,-1,0.05,2
3528,8,1,-1,1,0.01,2
3529,8,-1,1,-1,0.05,2
3530,8,1,1,1,0.1,2
3531,8,1,-1,1,0.1,2
3532,8,-1,-1,1,0.05,2
3533,8,-1,1,-1,0.02,2
3534,8,1,1,1,0.05,2
3535,8,1,-1,1,0.01,1
3536,8,-1,-1,1,0.1,1
3537,8,1,1,1,0.02,1
3538,8,-1,-1,-1,0.02,1
3539,8,-1,-1,-1,0.01,1
3540,8,1,1,1,0.01,1
3541,8,1,-1,1,0.01,1
3542,8,1,1,1,0.01,1
3543,8,1,1,-1,0.1,1
3544,8,1,1,1,0.1,2
3545,8,-1,1,-1,0.02,2
3546,8,-1,-1,-1,0.02,2
3547,8,1,-1,1,0.1,2
3548,8,1,1,-1,0.05,2
3549,8,-1,1,-1,0.01,2
3550,8,-1,1,-1,0.05,2
3551,8,1,-1,1,0.02,2
3552,8,1,1,-1,0.1,2
3553,8,1,1,1,0.1,2
3554,8,1,1,1,0.02,2
3555,8,1,-1,1,0.05,2
3556,8,1,1,1,0.05,2
3557,8,-1,-1,-1,0.05,2
3558,8,1,-1,1,0.01,2
3559,8,-1,-1,-1,0.02,2
3560,8,1,1,1,0.1,2
3561,8,1,-1,1,0.05,1
3562,8,-1,-1,-1,0.05,1
3563,8,1,1,-1,0.05,1
3564,8,-1,-1,-1,0.01,1
3565,8,1,1,-1,0.1,1
3566,8,-1,-1,-1,0.1,1
3567,8,1,1,1,0.05,2
3568,8,1,-1,1,0.02,2
3569,8,-1,-1,-1,0.02,1
3570,8,1,1,1,0.02,1
3571,8,1,-1,1,0.05,1
3572,8,-1,-1,-1,0.1,1
3573,8,-1,-1,-1,0.02,1
3574,8,1,1,-1,0.05,1
3575,8,1,1,-1,0.1,1
3576,8,1,1,1,0.05,1
3577,8,-1,-1,-1,0.05,2
3578,8,1,1,1,0.02,1
3579,8,-1,-1,-1,0.01,1
3580,8,1,1,1,0.01,1
3581,8,1,1,1,0.1,2
3582,8,1,1,1,0.05,2
3583,8,1,1,-1,0.05,1
3584,8,1,1,1,0.02,1
3585,8,1,1,1,0.01,1
3586,8,1,1,1,0.01,1
3587,8,-1,1,-1,0.01,1
3588,8,-1,-1,-1,0.01,1
3589,8,-1,-1,-1,0.05,1
3590,8,1,-1,-1,0.01,1
3591,8,-1,1,-1,0.01,1
3592,8,1,-1,1,0.05,1
3593,8,1,-1,1,0.02,1
3594,8,1,1,-1,0.05,1
3595,8,1,1,-1,0.1,1
3596,8,-1,-1,-1,0.05,1
3597,8,1,1,-1,0.01,1
3598,8,1,-1,1,0.01,1
3599,8,1,1,1,0.05,1
3600,8,1,1,-1,0.05,1
3601,8,1,1,1,0.02,1
3602,8,1,1,1,0.1,1
3603,8,1,1,1,0.02,1
3604,8,1,-1,1,0.02,1
3605,8,1,1,-1,0.02,1
3606,8,-1,-1,1,0.1,1
3607,8,1,1,1,0.1,2
3608,8,-1,1,-1,0.02,2
3609,8,-1,-1,-1,0.1,2
3610,8,1,1,1,0.01,2
3611,8,-1,-1,-1,0.01,2
3612,8,-1,1,-1,0.01,2
3613,8,1,1,1,0.02,2
3614,8,-1,1,-1,0.02,2
3615,8,1,1,-1,0.01,2
3616,8,1,-1,1,0.01,2
3617,8,-1,-1,-1,0.01,2
3618,8,1,-1,1,0.02,2
3619,8,1,-1,1,0.05,2
3620,8,1,1,1,0.01,2
3621,8,1,1,-1,0.05,2
3622,8,-1,-1,-1,0.1,2
3623,8,1,1,-1,0.05,1
3624,8,-1,-1,1,0.05,1
3625,8,1,1,-1,0.02,1
3626,8,1,1,1,0.01,1
3627,8,1,-1,1,0.02,1
3628,8,-1,-1,-1,0.05,1
3629,8,1,1,-1,0.1,1
3630,8,1,-1,1,0.05,1
3631,8,-1,-1,1,0.1,1
3632,8,-1,-1,-1,0.02,2
3633,8,1,1,1,0.01,2
3634,8,-1,-1,-1,0.05,2
3635,8,-1,-1,-1,0.1,2
3636,8,-1,-1,-1,0.01,2
3637,8,-1,-1,-1,0.1,2
3638,8,-1,1,-1,0.02,2
3639,8,1,1,1,0.1,2
3640,8,1,1,-1,0.05,2
3641,8,1,1,1,0.01,1
3642,8,1,1,-1,0.1,1
3643,8,1,1,1,0.1,1
3644,8,-1,-1,-1,0.1,2
3645,8,1,1,1,0.05,2
3646,8,1,-1,1,0.01,1
3647,8,-1,-1,-1,0.02,1
3648,8,1,1,1,0.02,1
3649,8,1,1,1,0.02,1
3650,8,-1,-1,1,0.1,1
3651,8,-1,-1,-1,0.05,1
3652,8,-1,-1,-1,0.05,1
3653,8,1,-1,1,0.02,1
3654,8,1,-1,1,0.01,1
3655,8,1,1,-1,0.02,1
3656,8,-1,-1,1,0.1,1
3657,8,1,1,-1,0.05,1
3658,8,-1,-1,-1,0.01,1
3659,8,1,-1,-1,0.01,1
3660,8,1,-1,1,0.02,1
3661,8,1,-1,1,0.02,1
3662,8,1,1,1,0.02,2
3663,8,-1,-1,1,0.1,1
3664,8,1,1,-1,0.05,1
3665,8,-1,-1,-1,0.1,1
3666,8,1,1,-1,0.1,1
3667,8,-1,1,-1,0.01,1
3668,8,1,1,-1,0.02,1
3669,8,1,1,1,0.1,1
3670,8,1,1,1,0.1,1
3671,8,1,-1,1,0.02,1
3672,8,1,1,1,0.1,1
3673,8,1,-1,1,0.01,1
3674,8,-1,1,-1,0.01,1
3675,8,1,1,-1,0.02,1
3676,8,-1,-1,1,0.05,1
3677,8,1,1,-1,0.02,1
3678,8,1,1,1,0.02,1
3679,8,-1,-1,-1,0.1,1
3680,8,1,1,1,0.01,2
3681,8,-1,1,-1,0.02,2
3682,8,-1,-1,-1,0.1,2
3683,8,-1,1,-1,0.02,2
3684,8,-1,-1,-1,0.1,2
3685,8,-1,1,-1,0.05,2
3686,8,-1,-1,-1,0.02,2
3687,8,1,1,1,0.1,2
3688,8,1,1,-1,0.05,2
3689,8,1,1,1,0.1,2
3690,8,1,1,-1,0.05,2
3691,8,1,1,1,0.1,2
3692,8,1,-1,1,0.02,2
3693,8,1,1,-1,0.05,2
3694,8,1,1,1,0.05,2
3695,8,-1,1,-1,0.01,2
3696,8,1,1,1,0.01,2
3697,8,-1,-1,-1,0.02,2
3698,8,1,1,-1,0.1,2
3699,8,1,-1,1,0.05,2
3700,8,-1,-1,-1,0.1,2
3701,8,1,1,1,0.01,2
3702,8,1,-1,1,0.02,2
3703,8,1,-1,1,0.01,2
3704,8,1,-1,1,0.01,2
3705,8,-1,-1,-1,0.1,2
3706,8,-1,1,-1,0.05,2
3707,8,1,-1,1,0.05,2
3708,8,1,1,-1,0.1,2
3709,8,1,1,-1,0.02,2
3710,8,1,-1,1,0.01,2
3711,8,-1,-1,-1,0.01,2
3712,8,1,-1,1,0.01,2
3713,8,1,1,-1,0.05,2
3714,8,-1,-1,-1,0.01,2
3715,8,1,1,1,0.01,2
3716,8,1,-1,1,0.05,2
3717,8,1,-1,1,0.01,1
3718,8,-1,1,-1,0.01,1
3719,8,1,-1,1,0.01,1
3720,8,1,-1,1,0.01,1
3721,8,1,-1,1,0.02,1
3722,8,1,1,1,0.1,1
3723,8,1,1,1,0.01,1
3724,8,1,-1,-1,0.01,1
3725,8,-1,-1,-1,0.01,1
3726,8,-1,1,-1,0.01,1
3727,8,1,-1,1,0.01,1
3728,8,1,1,1,0.01,1
3729,8,-1,-1,-1,0.02,1
3730,8,-1,-1,-1,0.01,1
3731,8,-1,-1,-1,0.02,2
3732,8,1,1,-1,0.1,1
3733,8,1,1,-1,0.1,1
3734,8,-1,1,-1,0.01,2
3735,8,1,1,1,0.02,2
3736,8,1,1,1,0.05,1
3737,8,1,1,1,0.05,1
3738,8,-1,1,-1,0.01,2
3739,8,1,1,1,0.01,2
3740,8,1,1,1,0.1,2
3741,8,1,1,-1,0.1,2
3742,8,1,-1,1,0.02,1
3743,8,1,1,1,0.01,1
3744,8,1,1,1,0.1,1
3745,8,1,1,1,0.05,1
3746,8,1,1,1,0.02,1
3747,8,1,1,1,0.02,1
3748,8,-1,-1,1,0.1,1
3749,8,1,1,-1,0.02,1
3750,8,1,1,-1,0.1,1
3751,8,-1,-1,-1,0.05,1
3752,8,1,1,1,0.1,1
3753,8,1,1,1,0.1,2
3754,8,-1,1,-1,0.02,2
3755,8,1,-1,1,0.05,2
3756,8,-1,-1,-1,0.01,2
3757,8,1,1,1,0.1,1
3758,8,1,1,1,0.05,1
3759,8,-1,1,-1,0.05,1
3760,8,1,1,-1,0.02,1
3761,8,-1,-1,1,0.05,1
3762,8,1,1,1,0.05,1
3763,8,1,1,1,0.1,1
3764,8,-1,-1,-1,0.05,1
3765,8,1,1,-1,0.05,1
3766,8,-1,-1,-1,0.02,1
3767,8,-1,-1,-1,0.02,1
3768,8,1,1,1,0.05,1
3769,8,-1,-1,-1,0.02,1
3770,8,1,1,-1,0.01,1
3771,8,-1,1,-1,0.01,1
3772,8,1,-1,1,0.01,1
3773,8,1,1,-1,0.02,1
3774,8,1,1,-1,0.01,1
3775,8,1,1,-1,0.05,1
3776,8,1,1,1,0.01,1
3777,8,-1,1,-1,0.01,1
3778,8,1,1,-1,0.01,1
3779,8,1,-1,1,0.02,1
3780,8,1,1,1,0.01,2
3781,8,-1,-1,-1,0.05,2
3782,8,1,1,1,0.01,2
3783,8,1,1,1,0.02,2
3784,8,1,1,1,0.01,2
3785,8,-1,-1,-1,0.01,2
3786,8,1,1,1,0.01,2
3787,8,1,1,-1,0.1,2
3788,8,1,1,1,0.01,2
3789,8,-1,-1,-1,0.02,2
3790,8,1,-1,1,0.01,2
3791,8,-1,1,-1,0.02,2
3792,8,-1,-1,-1,0.1,1
3793,8,-1,1,-1,0.01,1
3794,8,1,1,1,0.01,1
3795,8,-1,-1,-1,0.01,1
3796,8,-1,-1,-1,0.1,1
3797,8,1,1,-1,0.1,1
3798,8,-1,-1,-1,0.1,1
3799,8,1,1,1,0.02,1
3800,8,-1,1,-1,0.01,1
3801,8,1,1,-1,0.1,1
3802,8,-1,-1,1,0.1,1
3803,8,-1,-1,-1,0.05,1
3804,8,-1,-1,-1,0.1,1
3805,8,1,-1,-1,0.01,1
3806,8,-1,-1,-1,0.02,1
3807,8,1,1,1,0.1,1
3808,8,1,1,-1,0.01,1
3809,8,1,1,-1,0.05,1
3810,8,1,1,-1,0.02,1
3811,8,-1,-1,-1,0.01,1
3812,8,1,1,-1,0.05,1
3813,8,-1,-1,-1,0.02,1
3814,8,-1,-1,1,0.05,1
3815,8,-1,-1,-1,0.1,1
3816,8,1,1,1,0.01,1
3817,8,-1,-1,-1,0.02,1
3818,8,1,-1,1,0.05,2
3819,8,1,-1,1,0.05,2
3820,8,-1,-1,-1,0.1,2
3821,8,-1,-1,-1,0.02,2
3822,8,-1,1,-1,0.02,2
3823,8,1,-1,1,0.05,2
3824,8,-1,-1,-1,0.05,1
3825,8,-1,-1,1,0.05,1
3826,8,1,1,-1,0.1,1
3827,8,1,1,-1,0.05,1
3828,8,-1,1,-1,0.01,1
3829,8,1,-1,1,0.02,1
3830,8,1,1,1,0.05,1
3831,8,1,1,-1,0.01,1
3832,8,1,1,1,0.02,2
3833,8,-1,1,-1,0.02,2
3834,8,1,1,-1,0.1,2
3835,8,-1,1,-1,0.02,2
3836,8,1,1,1,0.1,2
3837,8,-1,-1,-1,0.1,2
3838,8,-1,-1,-1,0.05,2
3839,8,1,1,1,0.01,2
3840,8,-1,1,-1,0.01,2
3841,8,-1,1,-1,0.01,1
3842,8,1,-1,1,0.05,1
3843,8,1,1,-1,0.1,1
3844,8,1,1,1,0.01,1
3845,8,1,1,1,0.01,1
3846,8,-1,-1,-1,0.1,1
3847,8,1,1,1,0.01,1
3848,8,-1,-1,-1,0.1,2
3849,8,-1,1,-1,0.02,2
3850,8,1,-1,1,0.02,2
3851,8,1,-1,1,0.02,2
3852,8,1,-1,1,0.01,2
3853,8,1,1,1,0.02,2
