ID,resp,theta,previous,contrast,state,stim*contrast,block,correct,trial,previous_congruent,stim*contrast_congruent,Gl_Prob_State_ext,Gl_Prob_State_int,State
19,0,-1,-1,0.05,0,-0.05,1,1,403,1,1,0.9121112146030638,0.0878887853969199,0
19,0,-1,-1,0.05,0,-0.05,1,1,404,1,1,0.914397459079686,0.08560254092031502,0
19,1,1,1,0.05,0,0.05,1,1,405,1,1,0.9155096533983147,0.08449034660168267,0
19,1,1,1,0.05,0,0.05,1,1,406,1,1,0.9154806556108395,0.08451934438918195,0
19,0,1,-1,0.02,1,0.02,1,0,407,1,0,0.9143096090226135,0.08569039097735943,0
19,1,1,-1,0.01,1,0.01,1,1,408,0,1,0.9110169185636021,0.08898308143640069,0
19,0,-1,1,0.05,1,-0.05,1,1,409,0,1,0.911387797773003,0.08861220222699628,0
19,0,-1,-1,0.05,1,-0.05,1,1,410,1,1,0.9139527880982201,0.08604721190178169,0
19,0,1,-1,0.02,1,0.02,1,0,411,1,0,0.9153308468956635,0.08466915310432949,0
19,0,-1,1,0.02,1,-0.02,1,1,412,0,1,0.9146402546893176,0.08535974531069006,0
19,0,-1,-1,0.01,1,-0.01,1,1,413,1,1,0.9171605822458987,0.0828394177541138,0
19,0,-1,-1,0.02,1,-0.02,1,1,414,1,1,0.9178750462288378,0.08212495377117945,0
19,1,1,1,0.05,1,0.05,1,1,415,1,1,0.9169579067630411,0.08304209323694225,0
19,1,-1,1,0.01,1,-0.01,1,0,416,1,0,0.9149191580762019,0.08508084192380289,0
19,1,1,-1,0.05,1,0.05,1,1,417,0,1,0.9107869521321974,0.08921304786779095,0
19,1,1,1,0.05,1,0.05,1,1,418,1,1,0.9088534157318027,0.09114658426821524,0
19,1,1,-1,0.02,1,0.02,1,1,419,0,1,0.9056254960217902,0.09437450397820625,0
19,0,-1,-1,0.05,1,-0.05,1,1,420,1,1,0.9056458668404984,0.09435413315952348,0
19,1,1,1,0.05,1,0.05,1,1,421,1,1,0.9043397012858481,0.09566029871417732,0
19,1,1,1,0.05,1,0.05,1,1,422,1,1,0.9016684107273957,0.09833158927259697,0
19,1,1,1,0.05,1,0.05,1,1,423,1,1,0.8975530760391689,0.10244692396085814,0
19,1,1,1,0.02,1,0.02,1,1,424,1,1,0.8918721160564508,0.10812788394356106,0
19,0,-1,-1,0.02,1,-0.02,1,1,425,1,1,0.8837980916123541,0.11620190838764345,0
19,1,1,1,0.01,1,0.01,1,1,426,1,1,0.873005842864858,0.12699415713511497,0
19,1,-1,-1,0.05,1,-0.05,1,0,427,0,0,0.8588502519334071,0.1411497480665859,0
19,1,1,1,0.02,1,0.02,1,1,428,1,1,0.8531913551092496,0.14680864489076612,0
19,0,1,-1,0.02,1,0.02,1,0,429,1,0,0.8444626098088032,0.15553739019120358,0
19,0,-1,-1,0.05,1,-0.05,1,1,430,1,1,0.8317473741597666,0.16825262584024278,0
19,1,1,1,0.05,1,0.05,1,1,431,1,1,0.8159498284916998,0.18405017150832603,0
19,1,-1,-1,0.01,1,-0.01,1,0,432,0,0,0.7966032588807066,0.20339674111930364,0
19,1,1,-1,0.05,1,0.05,1,1,433,0,1,0.7834288885454009,0.21657111145462626,0
19,1,-1,-1,0.05,1,-0.05,1,0,434,0,0,0.7722329277098319,0.22776707229015386,0
19,1,1,-1,0.05,1,0.05,1,1,435,0,1,0.7701297898481474,0.22987021015184506,0
19,1,1,1,0.02,1,0.02,1,1,436,1,1,0.7698914369932918,0.23010856300669486,0
19,1,1,1,0.05,1,0.05,1,1,437,1,1,0.7656226056762377,0.23437739432377303,0
19,1,1,-1,0.05,0,0.05,1,1,438,0,1,0.7580183181126239,0.24198168188735567,0
19,1,1,1,0.02,0,0.02,1,1,439,1,1,0.7522651600908135,0.24773483990917236,0
19,1,-1,1,0.01,0,-0.01,1,0,440,1,0,0.7420837219870002,0.25791627801298794,0
19,0,1,-1,0.05,0,0.05,1,0,441,1,0,0.7264526873913545,0.27354731260865095,0
19,1,1,-1,0.01,0,0.01,1,1,442,0,1,0.7048428959442107,0.2951571040557662,0
19,0,-1,1,0.02,0,-0.02,1,1,443,0,1,0.6878732874184981,0.3121267125815297,0
19,1,1,1,0.02,0,0.02,1,1,444,1,1,0.674498574859576,0.32550142514044017,0
19,0,1,1,0.01,0,0.01,1,0,445,0,0,0.6553648422844921,0.34463515771552555,0
19,0,1,1,0.01,0,0.01,1,0,446,0,0,0.6424652133140972,0.3575347866859289,0
19,0,1,-1,0.05,0,0.05,1,0,447,1,0,0.6354028601946311,0.3645971398053609,0
19,1,1,-1,0.01,0,0.01,1,1,448,0,1,0.6223223627642377,0.3776776372357488,0
19,1,1,-1,0.05,0,0.05,1,1,449,0,1,0.6133218451687769,0.38667815483122625,0
19,1,1,-1,0.05,0,0.05,1,1,450,0,1,0.6056971009706991,0.3943028990292953,0
19,1,1,1,0.02,0,0.02,1,1,451,1,1,0.5994108978395847,0.40058910216043636,0
19,1,-1,-1,0.01,0,-0.01,1,0,452,0,0,0.5873286043089134,0.41267139569107786,0
19,1,-1,-1,0.01,0,-0.01,1,0,453,0,0,0.5809526908646068,0.41904730913537985,0
19,1,-1,-1,0.05,0,-0.05,1,0,454,0,0,0.5800870170273049,0.4199129829726973,0
19,1,1,1,0.02,0,0.02,1,1,455,1,1,0.5887389075477396,0.4112610924522336,0
19,1,1,-1,0.01,0,0.01,1,1,456,0,1,0.5916752570457406,0.40832474295425075,0
19,1,1,1,0.01,0,0.01,1,1,457,1,1,0.5984465318635351,0.4015534681364399,0
19,0,1,-1,0.01,0,0.01,1,0,458,1,0,0.5993624489803566,0.4006375510196276,0
19,1,1,1,0.01,0,0.01,1,1,459,1,1,0.5941163335558454,0.40588366644414653,0
19,0,-1,1,0.01,0,-0.01,1,1,460,0,1,0.5828220742975361,0.41717792570245654,0
19,0,-1,-1,0.05,0,-0.05,1,1,461,1,1,0.5754441684227052,0.4245558315772709,0
19,1,-1,-1,0.01,0,-0.01,1,0,462,0,0,0.5630989333066124,0.436901066693403,0
19,1,-1,-1,0.05,0,-0.05,1,0,463,0,0,0.556411441279145,0.4435885587208266,0
19,0,-1,1,0.02,0,-0.02,1,1,464,0,1,0.5591547868523297,0.44084521314767594,0
19,1,-1,-1,0.02,0,-0.02,1,0,465,0,0,0.564861091305047,0.43513890869493754,0
19,1,-1,-1,0.01,0,-0.01,1,0,466,0,0,0.5771907476925093,0.42280925230746247,0
19,1,1,-1,0.02,0,0.02,1,1,467,0,1,0.595561531638367,0.404438468361608,0
19,1,1,1,0.01,0,0.01,1,1,468,1,1,0.6174913755031137,0.3825086244968768,0
19,1,1,-1,0.05,0,0.05,1,1,469,0,1,0.6327333567131301,0.3672666432868426,0
19,1,1,-1,0.05,0,0.05,1,1,470,0,1,0.6495013008816741,0.3504986991183426,0
19,1,1,1,0.01,0,0.01,1,1,471,1,1,0.667877087429483,0.332122912570522,0
19,0,1,1,0.02,0,0.02,1,0,472,0,0,0.6802436684960037,0.31975633150400773,0
19,1,1,-1,0.02,0,0.02,1,1,473,0,1,0.6998706534020936,0.3001293465979059,0
19,0,1,-1,0.05,0,0.05,1,0,474,1,0,0.7234055209965984,0.2765944790034129,0
19,1,-1,1,0.05,0,-0.05,1,0,475,1,0,0.7407271386357991,0.2592728613641798,0
19,0,-1,-1,0.05,0,-0.05,1,1,476,1,1,0.7526217791893011,0.24737822081070415,0
19,0,1,-1,0.02,0,0.02,1,0,477,1,0,0.7608672148620206,0.23913278513799555,0
19,1,1,-1,0.02,0,0.02,1,1,478,0,1,0.7642840235297753,0.23571597647023873,0
19,1,-1,1,0.01,0,-0.01,1,0,479,1,0,0.7711256809915322,0.2288743190084853,0
19,1,1,-1,0.02,0,0.02,1,1,480,0,1,0.7733767527048451,0.22662324729514816,0
19,1,1,1,0.01,0,0.01,1,1,481,1,1,0.7790421404189297,0.220957859581042,0
19,0,-1,-1,0.05,0,-0.05,1,1,482,1,1,0.7805415467868103,0.21945845321319052,0
19,0,1,1,0.02,0,0.02,1,0,483,0,0,0.7789674537329092,0.2210325462671159,0
19,1,1,1,0.01,0,0.01,1,1,484,1,1,0.7836599778755667,0.2163400221244151,0
19,0,1,1,0.02,0,0.02,1,0,485,0,0,0.7842663645856086,0.2157336354143918,0
19,0,1,-1,0.05,1,0.05,1,0,486,1,0,0.7911585641135125,0.2088414358864956,0
19,0,-1,1,0.01,1,-0.01,1,1,487,0,1,0.7938736379455495,0.2061263620544712,0
19,0,1,-1,0.01,1,0.01,1,0,488,1,0,0.8006489793249444,0.19935102067502947,0
19,1,1,-1,0.02,1,0.02,1,1,489,0,1,0.8032207687860377,0.1967792312139644,0
19,1,1,1,0.01,1,0.01,1,1,490,1,1,0.809219731352203,0.19078026864779535,0
19,0,1,-1,0.02,1,0.02,1,0,491,1,0,0.8114359286031312,0.188564071396852,0
19,1,-1,1,0.01,1,-0.01,1,0,492,1,0,0.8096367149979846,0.19036328500198826,0
19,1,1,-1,0.02,1,0.02,1,1,493,0,1,0.8037910784691153,0.19620892153089145,0
19,0,-1,1,0.05,1,-0.05,1,1,494,0,1,0.8013704899363703,0.198629510063614,0
19,0,-1,-1,0.01,1,-0.01,1,1,495,1,1,0.8009030124656984,0.19909698753431385,0
19,1,1,-1,0.01,1,0.01,1,1,496,0,1,0.7965812615135832,0.20341873848642641,0
19,1,1,-1,0.05,1,0.05,1,1,497,0,1,0.7962813595082803,0.20371864049173294,0
19,1,1,1,0.05,1,0.05,1,1,498,1,1,0.7979197838636364,0.2020802161363906,0
19,1,1,-1,0.05,1,0.05,1,1,499,0,1,0.7966810611341331,0.20331893886589314,0
19,1,1,1,0.01,1,0.01,1,1,500,1,1,0.7973815539161943,0.2026184460838009,0
20,1,1,-1,0.01,1,0.01,1,1,1,0,1,0.14015782393260764,0.8598421760673934,1
20,1,1,1,0.02,1,0.02,1,1,2,1,1,0.16407066720353095,0.8359293327964753,1
20,0,1,1,0.05,1,0.05,1,0,3,0,0,0.1807007380146959,0.8192992619853069,1
20,1,-1,1,0.05,1,-0.05,1,0,4,1,0,0.2052694047286225,0.7947305952713873,1
20,1,1,-1,0.01,1,0.01,1,1,5,0,1,0.22193953814489756,0.7780604618551208,1
20,0,1,1,0.05,1,0.05,1,0,6,0,0,0.24095892452239134,0.7590410754776202,1
20,1,-1,-1,0.01,1,-0.01,1,0,7,0,0,0.2693414323042319,0.7306585676957574,1
20,1,-1,1,0.05,1,-0.05,1,0,8,1,0,0.30367186637452864,0.696328133625466,1
20,0,-1,-1,0.05,1,-0.05,1,1,9,1,1,0.32873725841594953,0.6712627415840762,1
20,1,1,-1,0.01,1,0.01,1,1,10,0,1,0.3471980244057539,0.6528019755942382,1
20,1,-1,1,0.01,1,-0.01,1,0,11,1,0,0.36900743091896615,0.6309925690810236,1
20,0,1,1,0.05,1,0.05,1,0,12,0,0,0.3828408605960286,0.6171591394039755,1
20,1,1,1,0.02,1,0.02,1,1,13,1,1,0.40667632543258886,0.5933236745673928,1
20,1,-1,1,0.02,1,-0.02,1,0,14,1,0,0.42305355285966156,0.5769464471403207,1
20,0,1,-1,0.02,0,0.02,1,0,15,1,0,0.43193303905161773,0.5680669609483754,1
20,1,1,-1,0.02,0,0.02,1,1,16,0,1,0.4337485527843739,0.5662514472156428,1
20,1,1,1,0.02,0,0.02,1,1,17,1,1,0.4379993759294195,0.5620006240705832,1
20,0,1,1,0.02,0,0.02,1,0,18,0,0,0.4359666672753649,0.5640333327246476,1
20,1,1,-1,0.02,0,0.02,1,1,19,0,1,0.43979460232756457,0.5602053976724446,1
20,0,-1,1,0.05,0,-0.05,1,1,20,0,1,0.44610858772190215,0.5538914122781151,1
20,1,-1,-1,0.01,0,-0.01,1,0,21,0,0,0.4531235658835482,0.5468764341164534,1
20,0,1,-1,0.02,0,0.02,1,0,22,1,0,0.46537122132050407,0.5346287786795224,1
20,0,-1,1,0.02,0,-0.02,1,1,23,0,1,0.47049520843087883,0.5295047915691155,1
20,1,1,1,0.01,0,0.01,1,1,24,1,1,0.47826603163182724,0.5217339683681617,1
20,1,-1,-1,0.01,0,-0.01,1,0,25,0,0,0.47955679085059805,0.5204432091494039,1
20,1,1,1,0.02,0,0.02,1,1,26,1,1,0.48601320287948613,0.5139867971205302,1
20,1,-1,-1,0.01,1,-0.01,1,0,27,0,0,0.4863074676603708,0.5136925323396231,1
20,1,1,1,0.05,1,0.05,1,1,28,1,1,0.49178040205960455,0.5082195979403762,1
20,1,-1,-1,0.02,1,-0.02,1,0,29,0,0,0.49210487063432007,0.5078951293657008,1
20,1,1,1,0.02,1,0.02,1,1,30,1,1,0.49860121894376774,0.5013987810562135,1
20,0,1,1,0.02,1,0.02,1,0,31,0,0,0.49898312754375607,0.501016872456223,1
20,1,1,-1,0.02,1,0.02,1,1,32,0,1,0.5055672019492369,0.49443279805077756,0
20,0,-1,-1,0.01,1,-0.01,1,1,33,1,1,0.5149745665654254,0.4850254334345806,0
20,1,-1,1,0.01,1,-0.01,1,0,34,1,0,0.5179936088349728,0.4820063911650373,0
20,1,1,-1,0.01,1,0.01,1,1,35,0,1,0.5144050855770317,0.48559491442296304,0
20,1,1,-1,0.01,1,0.01,1,1,36,0,1,0.5143590984812572,0.4856409015187273,0
20,1,-1,-1,0.05,1,-0.05,1,0,37,0,0,0.5178549137795985,0.48214508622042784,0
20,0,-1,1,0.05,1,-0.05,1,1,38,0,1,0.5309611229694584,0.4690388770305204,0
20,1,1,-1,0.05,1,0.05,1,1,39,0,1,0.5451777359267632,0.45482226407323373,0
20,0,-1,-1,0.05,1,-0.05,1,1,40,1,1,0.5605741736861966,0.43942582631377514,0
20,1,1,-1,0.02,1,0.02,1,1,41,0,1,0.570766474963485,0.42923352503651496,0
20,1,-1,-1,0.01,1,-0.01,1,0,42,0,0,0.5841170374493816,0.4158829625506257,0
20,1,1,1,0.01,1,0.01,1,1,43,1,1,0.6036044660788328,0.39639553392117366,0
20,1,1,1,0.05,1,0.05,1,1,44,1,1,0.6165401075805195,0.38345989241949835,0
20,0,1,1,0.02,1,0.02,1,0,45,0,0,0.6247197465962459,0.3752802534037451,0
20,0,-1,-1,0.02,1,-0.02,1,1,46,1,1,0.6397872086325255,0.36021279136748663,0
20,1,-1,-1,0.01,1,-0.01,1,0,47,0,0,0.6491511013941468,0.35084889860587787,0
20,0,-1,1,0.05,1,-0.05,1,1,48,0,1,0.6644915537411139,0.33550844625891435,0
20,1,1,-1,0.05,1,0.05,1,1,49,0,1,0.6814736613074974,0.3185263386925295,0
20,0,1,-1,0.02,1,0.02,1,0,50,1,0,0.7001803492937754,0.29981965070622585,0
20,1,1,1,0.02,1,0.02,1,1,51,1,1,0.7126959323281911,0.28730406767183275,0
20,1,-1,1,0.05,1,-0.05,1,0,52,1,0,0.720262356567105,0.27973764343287466,0
20,0,-1,-1,0.02,1,-0.02,1,1,53,1,1,0.722812017198846,0.27718798280114526,0
20,0,1,1,0.01,1,0.01,1,0,54,0,0,0.7208323020026477,0.27916769799737634,0
20,1,1,1,0.05,1,0.05,1,1,55,1,1,0.7244339408070156,0.27556605919298993,0
20,0,1,-1,0.01,1,0.01,1,0,56,1,0,0.7243891171424333,0.27561088285756025,0
20,1,1,-1,0.05,0,0.05,1,1,57,0,1,0.719260946788775,0.2807390532112413,0
20,1,-1,-1,0.05,0,-0.05,1,0,58,0,0,0.7158502615664654,0.2841497384335121,0
20,0,1,-1,0.05,0,0.05,1,0,59,1,0,0.7216636173583705,0.27833638264165483,0
20,1,-1,-1,0.01,0,-0.01,1,0,60,0,0,0.7225249221009118,0.27747507789907455,0
20,1,-1,-1,0.01,0,-0.01,1,0,61,0,0,0.7290019012758789,0.27099809872414954,0
20,0,-1,-1,0.01,0,-0.01,1,1,62,1,1,0.7412938044199168,0.25870619558008445,0
20,0,-1,1,0.01,0,-0.01,1,1,63,0,1,0.7486910433850265,0.25130895661497127,0
20,0,-1,-1,0.05,0,-0.05,1,1,64,1,1,0.7602928728493872,0.23970712715060538,0
20,1,1,1,0.02,0,0.02,1,1,65,1,1,0.7683341312530719,0.23166586874690887,0
20,1,-1,1,0.01,0,-0.01,1,0,66,1,0,0.7722213617240595,0.22777863827592487,0
20,0,-1,-1,0.02,0,-0.02,1,1,67,1,1,0.7716008157764965,0.2283991842235081,0
20,0,-1,-1,0.05,0,-0.05,1,1,68,1,1,0.7669636786502999,0.23303632134972552,0
20,0,1,1,0.05,0,0.05,1,0,69,0,0,0.7589920672627164,0.24100793273730983,0
20,1,1,-1,0.05,0,0.05,1,1,70,0,1,0.7600441863306306,0.2399558136693907,0
20,1,1,-1,0.01,0,0.01,1,1,71,0,1,0.7629326959105766,0.23706730408940693,0
20,0,1,1,0.05,0,0.05,1,0,72,0,0,0.7699010406701469,0.23009895932985416,0
20,0,1,-1,0.01,0,0.01,1,0,73,1,0,0.7864473440860662,0.21355265591391812,0
20,0,-1,-1,0.02,0,-0.02,1,1,74,1,1,0.797953064694832,0.20204693530518442,0
20,1,1,-1,0.02,0,0.02,1,1,75,0,1,0.805474023418361,0.194525976581636,0
20,0,1,-1,0.01,0,0.01,1,0,76,1,0,0.8165317604838053,0.18346823951619345,0
20,1,1,-1,0.02,0,0.02,1,1,77,0,1,0.8233798741437425,0.1766201258562656,0
20,1,1,1,0.02,0,0.02,1,1,78,1,1,0.8337440244497376,0.16625597555028668,0
20,1,1,1,0.05,0,0.05,1,1,79,1,1,0.8406594586861517,0.1593405413138423,0
20,1,-1,1,0.05,0,-0.05,1,0,80,1,0,0.8451262479617212,0.15487375203826786,0
20,0,-1,-1,0.05,0,-0.05,1,1,81,1,1,0.8462705317275407,0.15372946827243308,0
20,0,-1,-1,0.02,0,-0.02,1,1,82,1,1,0.8451512990068804,0.15484870099313752,0
20,0,-1,1,0.05,0,-0.05,1,1,83,0,1,0.8410166020098142,0.15898339799017464,0
20,0,-1,1,0.05,0,-0.05,1,1,84,0,1,0.8389409495186392,0.16105905048138836,0
20,1,1,1,0.02,0,0.02,1,1,85,1,1,0.8389142059303205,0.1610857940696726,0
20,0,-1,-1,0.02,0,-0.02,1,1,86,1,1,0.8357936284240192,0.16420637157598916,0
20,0,-1,1,0.01,0,-0.01,1,1,87,0,1,0.8294535440473296,0.1705464559526682,0
20,1,-1,1,0.02,0,-0.02,1,0,88,1,0,0.8271163550228825,0.17288364497709136,0
20,0,-1,-1,0.01,0,-0.01,1,1,89,1,1,0.8209256104180025,0.17907438958199007,0
20,0,1,-1,0.01,0,0.01,1,0,90,1,0,0.8109299397816138,0.18907006021836575,0
20,1,-1,1,0.02,0,-0.02,1,0,91,1,0,0.7963766047393634,0.2036233952606612,0
20,0,1,1,0.05,0,0.05,1,0,92,0,0,0.7764960527625974,0.2235039472374202,0
20,0,-1,1,0.02,1,-0.02,1,1,93,0,1,0.7665485864889281,0.23345141351108872,0
20,1,-1,1,0.02,1,-0.02,1,0,94,1,0,0.7600900450470529,0.23990995495294534,0
20,1,-1,1,0.01,1,-0.01,1,0,95,1,0,0.7486221828306452,0.251377817169354,0
20,0,1,1,0.02,1,0.02,1,0,96,0,0,0.7316567505408494,0.2683432494591765,0
20,0,-1,1,0.01,1,-0.01,1,1,97,0,1,0.7216858866688525,0.27831411333117206,0
20,1,1,1,0.01,1,0.01,1,1,98,1,1,0.7158540443593496,0.2841459556406558,0
20,1,-1,-1,0.02,1,-0.02,1,0,99,0,0,0.7049546647288775,0.29504533527112875,0
20,0,-1,1,0.01,1,-0.01,1,1,100,0,1,0.7007042074527179,0.29929579254725863,0
20,1,1,-1,0.02,1,0.02,1,1,101,0,1,0.7004683696096335,0.29953163039038166,0
20,1,1,1,0.01,1,0.01,1,1,102,1,1,0.7035419129195242,0.2964580870804775,0
20,0,1,1,0.01,1,0.01,1,0,103,0,0,0.7016581766727097,0.2983418233272955,0
20,1,-1,1,0.01,1,-0.01,1,0,104,1,0,0.7053713321165437,0.29462866788343484,0
20,1,-1,1,0.05,1,-0.05,1,0,105,1,0,0.7038225984306851,0.29617740156933314,0
20,0,-1,1,0.02,1,-0.02,1,1,106,0,1,0.6971207850290477,0.30287921497092407,0
20,1,1,-1,0.02,1,0.02,1,1,107,0,1,0.6937560410330891,0.30624395896691736,0
20,1,1,-1,0.02,1,0.02,1,1,108,0,1,0.6936902776603395,0.3063097223396406,0
20,1,-1,1,0.01,1,-0.01,1,0,109,1,0,0.6969227504718104,0.303077249528168,0
20,0,-1,1,0.01,1,-0.01,1,1,110,0,1,0.6948123014736717,0.30518769852633304,0
20,1,1,1,0.02,1,0.02,1,1,111,1,1,0.6967008039438111,0.3032991960561608,0
20,0,1,1,0.05,1,0.05,1,0,112,0,0,0.6938062624116372,0.3061937375883556,0
20,1,1,-1,0.05,1,0.05,1,1,113,0,1,0.7002368728538914,0.29976312714608955,0
20,1,1,-1,0.05,1,0.05,1,1,114,0,1,0.708339596412788,0.2916604035872136,0
20,1,-1,-1,0.02,1,-0.02,1,0,115,0,0,0.7181539994361313,0.28184600056385406,0
20,0,-1,1,0.05,0,-0.05,1,1,116,0,1,0.7349715697058599,0.26502843029416634,0
20,1,1,-1,0.05,0,0.05,1,1,117,0,1,0.7536927987829387,0.24630720121707106,0
20,1,1,1,0.01,0,0.01,1,1,118,1,1,0.7744091041589067,0.22559089584108954,0
20,1,1,1,0.01,0,0.01,1,1,119,1,1,0.7898586493670777,0.21014135063289835,0
20,0,-1,-1,0.05,0,-0.05,1,1,120,1,1,0.8007126407614735,0.19928735923852434,0
20,0,-1,-1,0.02,0,-0.02,1,1,121,1,1,0.8084619184264193,0.19153808157359842,0
20,0,-1,1,0.05,0,-0.05,1,1,122,0,1,0.8125587485021499,0.1874412514978738,0
20,1,-1,1,0.01,0,-0.01,1,0,123,1,0,0.8186519876720925,0.18134801232793274,0
20,0,1,-1,0.02,1,0.02,1,0,124,1,0,0.8208215896764475,0.17917841032352644,0
20,1,-1,-1,0.02,1,-0.02,1,0,125,0,0,0.8191174964049712,0.18088250359501137,0
20,1,-1,1,0.01,1,-0.01,1,0,126,1,0,0.8234713026887809,0.17652869731123888,0
20,1,1,-1,0.02,1,0.02,1,1,127,0,1,0.824020895448984,0.1759791045510333,0
20,0,-1,1,0.02,1,-0.02,1,1,128,0,1,0.8279697087365411,0.17203029126347605,0
20,1,-1,1,0.02,1,-0.02,1,0,129,1,0,0.8353624429773927,0.1646375570226136,0
20,0,-1,-1,0.05,1,-0.05,1,1,130,1,1,0.8389798625741898,0.16102013742578844,0
20,0,-1,1,0.01,1,-0.01,1,1,131,0,1,0.8402143273595761,0.15978567264043567,0
20,0,1,-1,0.01,1,0.01,1,0,132,1,0,0.8454096838540448,0.15459031614593333,0
20,0,-1,-1,0.01,1,-0.01,1,1,133,1,1,0.8471266432627709,0.1528733567372177,0
20,1,1,1,0.05,1,0.05,1,1,134,1,1,0.8456995941294907,0.15430040587048977,0
20,0,-1,1,0.05,1,-0.05,1,1,135,0,1,0.8419784418387906,0.15802155816123184,0
20,1,-1,1,0.05,1,-0.05,1,0,136,1,0,0.8403171900782609,0.15968280992171188,0
20,0,1,-1,0.02,1,0.02,1,0,137,1,0,0.8352406689690983,0.16475933103089668,0
20,1,1,-1,0.02,1,0.02,1,1,138,0,1,0.8263068242312163,0.17369317576875837,0
20,0,1,1,0.02,1,0.02,1,0,139,0,0,0.8208509606124363,0.1791490393875508,0
20,0,-1,-1,0.05,1,-0.05,1,1,140,1,1,0.8214583225784741,0.17854167742151217,0
20,1,-1,-1,0.01,1,-0.01,1,0,141,0,0,0.8194724534495009,0.18052754655050646,0
20,1,1,1,0.05,1,0.05,1,1,142,1,1,0.8228025454692715,0.1771974545307141,0
20,0,-1,1,0.01,1,-0.01,1,1,143,0,1,0.8235445199222544,0.17645548007774203,0
20,1,-1,1,0.01,1,-0.01,1,0,144,1,0,0.8282751961073962,0.171724803892619,0
20,1,1,1,0.05,1,0.05,1,1,145,1,1,0.8292668721725124,0.17073312782748365,0
20,0,-1,-1,0.05,1,-0.05,1,1,146,1,1,0.8277666730766509,0.1722333269233429,0
20,1,1,-1,0.05,1,0.05,1,1,147,0,1,0.8237302777701104,0.17626972222988796,0
20,0,-1,-1,0.05,1,-0.05,1,1,148,1,1,0.8217098387888703,0.17829016121115596,0
20,0,-1,-1,0.02,1,-0.02,1,1,149,1,1,0.8170650562047629,0.18293494379523859,0
20,1,-1,-1,0.01,1,-0.01,1,0,150,0,0,0.8088615455496445,0.1911384544503697,0
20,0,-1,1,0.01,1,-0.01,1,1,151,0,1,0.8061143232593458,0.19388567674067458,0
20,1,-1,1,0.02,1,-0.02,1,0,152,1,0,0.8073676492906208,0.19263235070938964,0
20,1,-1,-1,0.05,1,-0.05,1,0,153,0,0,0.8045432987874703,0.19545670121255115,0
20,0,1,-1,0.02,1,0.02,1,0,154,1,0,0.8103029140771756,0.18969708592281215,0
20,1,1,1,0.05,0,0.05,1,1,155,1,1,0.8119732173891365,0.18802678261086178,0
20,0,1,-1,0.02,0,0.02,1,0,156,1,0,0.810933712612269,0.1890662873877142,0
20,0,-1,-1,0.05,0,-0.05,1,1,157,1,1,0.8058322683551238,0.19416773164489598,0
20,0,-1,-1,0.05,0,-0.05,1,1,158,1,1,0.7978143770781094,0.20218562292191564,0
20,0,1,1,0.02,0,0.02,1,0,159,0,0,0.7866431626501315,0.21335683734987504,0
20,1,-1,1,0.01,0,-0.01,1,0,160,1,0,0.7819219363535153,0.21807806364649043,0
20,0,-1,1,0.02,0,-0.02,1,1,161,0,1,0.7726400233869583,0.22735997661305765,0
20,1,1,1,0.05,0,0.05,1,1,162,1,1,0.7668357907075078,0.2331642092925095,0
20,1,1,1,0.02,0,0.02,1,1,163,1,1,0.757649042038328,0.24235095796165945,0
20,1,1,-1,0.05,0,0.05,1,1,164,0,1,0.7438717409595217,0.2561282590404939,0
20,0,-1,-1,0.01,0,-0.01,1,1,165,1,1,0.7319598751467579,0.26804012485323186,0
20,1,1,-1,0.02,0,0.02,1,1,166,0,1,0.7146862791208677,0.28531372087911827,0
20,1,-1,-1,0.01,0,-0.01,1,0,167,0,0,0.7010708323137761,0.2989291676862406,0
20,0,1,1,0.01,0,0.01,1,0,168,0,0,0.6933558871952188,0.3066441128047778,0
20,0,1,-1,0.01,0,0.01,1,0,169,1,0,0.6913041110211592,0.3086958889788428,0
20,0,-1,-1,0.05,0,-0.05,1,1,170,1,1,0.6837760150769504,0.316223984923074,0
20,1,-1,-1,0.02,0,-0.02,1,0,171,0,0,0.6720170772381925,0.3279829227618151,0
20,1,1,-1,0.05,0,0.05,1,1,172,0,1,0.6669738836162027,0.33302611638380875,0
20,0,-1,-1,0.05,0,-0.05,1,1,173,1,1,0.6634743525694035,0.3365256474306097,0
20,0,-1,-1,0.05,0,-0.05,1,1,174,1,1,0.6557444329911591,0.34425556700881776,0
20,0,-1,1,0.02,0,-0.02,1,1,175,0,1,0.6435557564264627,0.3564442435735511,0
20,1,-1,-1,0.05,0,-0.05,1,0,176,0,0,0.6347043277570243,0.36529567224296994,0
20,1,1,1,0.05,0,0.05,1,1,177,1,1,0.6353795381430701,0.364620461856927,0
20,0,-1,1,0.01,0,-0.01,1,1,178,0,1,0.6316963528198383,0.3683036471801374,0
20,1,1,1,0.01,0,0.01,1,1,179,1,1,0.6319121694731651,0.3680878305268139,0
20,1,1,1,0.02,0,0.02,1,1,180,1,1,0.6265344579931349,0.37346554200685983,0
20,0,-1,1,0.02,0,-0.02,1,1,181,0,1,0.6155968702207145,0.38440312977928637,0
20,1,1,1,0.02,0,0.02,1,1,182,1,1,0.6078902113401928,0.3921097886598294,0
20,0,1,1,0.01,0,0.01,1,0,183,0,0,0.594361227568191,0.4056387724318354,0
20,0,1,1,0.02,0,0.02,1,0,184,0,0,0.5866230529693653,0.41337694703062067,0
