block,resp,theta,previous,contrast,state,stim*contrast,ID,correct,trial,previous_congruent,stim*contrast_congruent,Gl_Prob_State_ext,Gl_Prob_State_int,State
8,0,-1,-1,0.05,2,-0.05,1,1,3796,1,1,0.9387699010106685,0.06123009898900099,2
8,1,-1,1,0.02,2,-0.02,1,0,3797,1,0,0.957203113711216,0.042796886288235775,2
8,1,-1,1,0.1,2,-0.1,1,0,3798,1,0,0.967083422799681,0.03291657720028021,2
8,0,-1,-1,0.02,2,-0.02,1,1,3799,1,1,0.9685197654933396,0.031480234507536314,2
8,1,-1,1,0.02,2,-0.02,1,0,3800,1,0,0.9685154642759042,0.03148453572454023,2
8,0,-1,-1,0.1,2,-0.1,1,1,3801,1,1,0.9654492717840364,0.03455072821613552,2
8,0,-1,-1,0.02,2,-0.02,1,1,3802,1,1,0.9638494018263521,0.03615059817321677,2
8,0,-1,-1,0.02,2,-0.02,1,1,3803,1,1,0.9590529448311178,0.04094705516956426,2
8,0,1,-1,0.02,2,0.02,1,0,3804,1,0,0.9491519504649154,0.05084804953422513,2
8,1,-1,1,0.05,2,-0.05,1,0,3805,1,0,0.9271490002782056,0.07285099972149787,2
8,0,1,-1,0.01,2,0.01,1,0,3806,1,0,0.8804606175772769,0.11953938242252964,2
8,0,1,-1,0.1,2,0.1,1,0,3807,1,0,0.7903930901048234,0.20960690989594316,2
8,1,1,1,0.02,2,0.02,1,1,3808,1,1,0.5880715470703387,0.41192845293042113,2
8,1,1,-1,0.05,1,0.05,1,1,3809,0,1,0.2199686560134225,0.7800313439869333,1
8,1,-1,1,0.1,1,-0.1,1,0,3810,1,0,0.17953497006261104,0.8204650299380108,1
8,1,-1,-1,0.01,1,-0.01,1,0,3811,0,0,0.03627989921015327,0.9637201007903744,1
8,1,1,-1,0.05,1,0.05,1,1,3812,0,1,0.02040931152504137,0.9795906884750918,1
8,1,-1,-1,0.1,1,-0.1,1,0,3813,0,0,0.043999198329753575,0.9560008016703607,1
8,0,-1,-1,0.1,2,-0.1,1,1,3814,1,1,0.2793197727097381,0.7206802272901307,1
8,0,-1,-1,0.01,2,-0.01,1,1,3815,1,1,0.4079828623230073,0.5920171376778577,1
8,0,-1,-1,0.01,2,-0.01,1,1,3816,1,1,0.4527286614921915,0.5472713385082106,1
8,1,-1,1,0.05,2,-0.05,1,0,3817,1,0,0.43213243467870843,0.5678675653210394,1
8,0,-1,-1,0.02,2,-0.02,1,1,3818,1,1,0.32755346497834403,0.6724465350214142,1
8,0,1,1,0.02,2,0.02,1,0,3819,0,0,0.1064079114787697,0.8935920885220031,1
8,1,1,1,0.02,2,0.02,1,1,3820,1,1,0.09121925719140733,0.9087807428077129,1
8,0,1,1,0.1,1,0.1,1,0,3821,0,0,0.015469083064027254,0.9845309169350993,1
8,1,1,-1,0.01,1,0.01,1,1,3822,0,1,0.008531656169841258,0.9914683438309612,1
8,1,1,-1,0.05,1,0.05,1,1,3823,0,1,0.02236578405769266,0.9776342159414356,1
8,0,-1,-1,0.01,1,-0.01,1,1,3824,1,1,0.11278297260253639,0.8872170273981768,1
8,0,-1,1,0.02,1,-0.02,1,1,3825,0,1,0.13493057538944356,0.8650694246107492,1
8,1,-1,1,0.02,2,-0.02,1,0,3826,1,0,0.3820761877796819,0.6179238122205509,1
8,1,1,1,0.05,2,0.05,1,1,3827,1,1,0.4968619743066647,0.5031380256939215,1
8,0,-1,-1,0.02,2,-0.02,1,1,3828,1,1,0.5416674246181423,0.45833257538191075,2
8,0,-1,-1,0.02,2,-0.02,1,1,3829,1,1,0.5261987941991747,0.47380120580019824,2
8,1,1,1,0.1,2,0.1,1,1,3830,1,1,0.4443029207201649,0.5556970792800643,1
8,1,1,-1,0.02,2,0.02,1,1,3831,0,1,0.2857155127052659,0.7142844872944959,1
8,1,1,1,0.01,2,0.01,1,1,3832,1,1,0.3342566160696942,0.665743383931058,1
8,0,-1,-1,0.1,2,-0.1,1,1,3833,1,1,0.3166827216251355,0.6833172783745749,1
8,1,1,1,0.1,2,0.1,1,1,3834,1,1,0.23907018504804053,0.7609298149524804,1
8,1,-1,-1,0.05,2,-0.05,1,0,3835,0,0,0.08131985677898707,0.9186801432209843,1
8,0,-1,-1,0.02,2,-0.02,1,1,3836,1,1,0.08516861835270187,0.9148313816468301,1
8,0,1,1,0.02,1,0.02,1,0,3837,0,0,0.03424953972719057,0.9657504602735565,1
8,1,-1,1,0.1,1,-0.1,1,0,3838,1,0,0.049640127496893366,0.9503598725033764,1
8,0,-1,1,0.02,1,-0.02,1,1,3839,0,1,0.010313594637862966,0.9896864053619887,1
8,1,-1,-1,0.01,1,-0.01,1,0,3840,0,0,0.0038535229313891974,0.9961464770683724,1
8,1,-1,-1,0.02,1,-0.02,1,0,3841,0,0,0.005241966853825287,0.9947580331453375,1
8,1,1,1,0.1,1,0.1,1,1,3842,1,1,0.022302521270781257,0.9776974787284712,1
8,1,-1,-1,0.1,1,-0.1,1,0,3843,0,0,0.004219062619629577,0.9957809373798885,1
8,1,1,-1,0.01,1,0.01,1,1,3844,0,1,0.0026678804495256945,0.9973321195500701,1
8,0,-1,1,0.1,1,-0.1,1,1,3845,0,1,0.0030900944417768124,0.9969099055576128,1
8,1,-1,-1,0.01,1,-0.01,1,0,3846,0,0,0.0026565298395068446,0.9973434701609548,1
8,1,-1,-1,0.1,1,-0.1,1,0,3847,0,0,0.00492147845683465,0.9950785215427534,1
8,1,1,1,0.02,1,0.02,1,1,3848,1,1,0.028321315271081858,0.9716786847287575,1
8,0,1,1,0.1,1,0.1,1,0,3849,0,0,0.011356550788677634,0.988643449211876,1
8,1,1,1,0.1,1,0.1,1,1,3850,1,1,0.027308509938884284,0.9726914900617919,1
8,1,1,-1,0.01,1,0.01,1,1,3851,0,1,0.006781034157265314,0.993218965843344,1
8,1,-1,-1,0.1,1,-0.1,1,0,3852,0,0,0.005487041895084499,0.994512958104071,1
8,1,1,-1,0.02,1,0.02,1,1,3853,0,1,0.024767826860917004,0.9752321731383111,1
8,0,-1,-1,0.05,1,-0.05,1,1,3854,1,1,0.14929474850575603,0.8507052514936033,1
8,1,-1,1,0.01,1,-0.01,1,0,3855,1,0,0.19734257014037354,0.8026574298590864,1
8,0,1,1,0.1,1,0.1,1,0,3856,0,0,0.18001653075333846,0.8199834692472956,1
8,1,1,1,0.02,1,0.02,1,1,3857,1,1,0.3989747690360909,0.601025230963122,1
8,0,-1,-1,0.05,1,-0.05,1,1,3858,1,1,0.5054129556352621,0.49458704436408013,2
8,0,1,-1,0.1,1,0.1,1,0,3859,1,0,0.5431135375222398,0.4568864624786514,2
8,1,1,-1,0.01,1,0.01,1,1,3860,0,1,0.5020154567807934,0.4979845432192589,2
8,0,-1,-1,0.05,2,-0.05,1,1,3861,1,1,0.7227220297493498,0.2772779702498467,2
8,1,-1,1,0.05,2,-0.05,1,0,3862,1,0,0.8477801691390018,0.1522198308616226,2
8,0,-1,-1,0.02,2,-0.02,1,1,3863,1,1,0.908986548555528,0.09101345144445618,2
8,0,1,-1,0.05,2,0.05,1,0,3864,1,0,0.9431030544040536,0.05689694559684132,2
8,0,-1,-1,0.01,2,-0.01,1,1,3865,1,1,0.9588271759662707,0.04117282403372426,2
8,1,-1,1,0.1,2,-0.1,1,0,3866,1,0,0.9681060467500888,0.03189395324923022,2
8,0,-1,-1,0.02,2,-0.02,1,1,3867,1,1,0.9694421029311127,0.030557897068792896,2
8,1,-1,1,0.01,2,-0.01,1,0,3868,1,0,0.969684197108295,0.03031580289093763,2
8,1,1,1,0.01,2,0.01,1,1,3869,1,1,0.9678672280627472,0.032132771936877046,2
8,0,1,-1,0.01,2,0.01,1,0,3870,1,0,0.9642748757904521,0.03572512420879965,2
8,0,1,-1,0.02,2,0.02,1,0,3871,1,0,0.9557502053753552,0.044249794625377877,2
8,1,1,1,0.02,2,0.02,1,1,3872,1,1,0.9377183633515336,0.06228163664831013,2
8,1,1,1,0.01,2,0.01,1,1,3873,1,1,0.906199493634042,0.09380050636627217,2
8,1,1,1,0.02,2,0.02,1,1,3874,1,1,0.8479309653383172,0.15206903466100005,2
8,1,1,-1,0.01,1,0.01,1,1,3875,0,1,0.7414885427597179,0.25851145723988717,2
8,0,-1,-1,0.05,1,-0.05,1,1,3876,1,1,0.8433036405422988,0.1566963594580367,2
8,0,-1,-1,0.05,1,-0.05,1,1,3877,1,1,0.9005020353171244,0.09949796468213655,2
8,0,1,-1,0.02,2,0.02,1,0,3878,1,0,0.9330833240656817,0.06691667593489771,2
8,1,1,1,0.02,2,0.02,1,1,3879,1,1,0.9473949820891779,0.052605017910829055,2
8,1,-1,1,0.1,2,-0.1,1,0,3880,1,0,0.9533706021418511,0.04662939785809601,2
8,1,-1,1,0.05,2,-0.05,1,0,3881,1,0,0.9454632780958624,0.054536721904189935,2
8,0,1,-1,0.01,2,0.01,1,0,3882,1,0,0.9229989588681607,0.07700104113220628,2
8,0,1,-1,0.1,2,0.1,1,0,3883,1,0,0.8778594472229786,0.12214055277727347,2
8,0,1,1,0.01,2,0.01,1,0,3884,0,0,0.7730549912930149,0.22694500870777004,2
8,0,1,-1,0.02,2,0.02,1,0,3885,1,0,0.86665077595025,0.13334922405038563,2
8,0,1,-1,0.02,2,0.02,1,0,3886,1,0,0.9127779458669776,0.08722205413312614,2
8,0,-1,-1,0.05,2,-0.05,1,1,3887,1,1,0.9331751243342706,0.06682487566537694,2
8,1,1,1,0.05,2,0.05,1,1,3888,1,1,0.9424504040485744,0.057549595951842794,2
8,0,-1,-1,0.05,2,-0.05,1,1,3889,1,1,0.9444041777582365,0.05559582224178526,2
8,0,1,-1,0.02,2,0.02,1,0,3890,1,0,0.9391284616503326,0.060871538348853074,2
8,1,-1,1,0.1,2,-0.1,1,0,3891,1,0,0.9193694252784562,0.08063057472158194,2
8,0,1,-1,0.02,2,0.02,1,0,3892,1,0,0.8676449516119831,0.13235504838761736,2
8,0,-1,-1,0.05,2,-0.05,1,1,3893,1,1,0.7655300127108975,0.23446998728917706,2
8,0,-1,-1,0.1,2,-0.1,1,1,3894,1,1,0.58550060998557,0.4144993900143838,2
8,1,1,-1,0.1,1,0.1,1,1,3895,0,1,0.2852996318143639,0.714700368185388,1
8,0,1,-1,0.05,1,0.05,1,0,3896,1,0,0.2587770306837092,0.7412229693163387,1
8,1,-1,-1,0.05,1,-0.05,1,0,3897,0,0,0.14291502010612317,0.8570849798943461,1
8,1,1,1,0.05,1,0.05,1,1,3898,1,1,0.1925101707095018,0.8074898292898014,1
8,0,-1,-1,0.05,1,-0.05,1,1,3899,1,1,0.18338804248149582,0.8166119575194114,1
8,1,-1,-1,0.05,1,-0.05,1,0,3900,0,0,0.11130499250414685,0.8886950074951293,1
8,1,1,1,0.05,1,0.05,1,1,3901,1,1,0.1785128433370707,0.8214871566629312,1
8,0,-1,1,0.05,1,-0.05,1,1,3902,0,1,0.18484364787782093,0.8151563521228337,1
8,0,1,-1,0.01,2,0.01,1,0,3903,1,0,0.3947541133520689,0.605245886647585,1
8,0,1,-1,0.05,2,0.05,1,0,3904,1,0,0.48778604031189265,0.5122139596873275,1
8,0,-1,-1,0.02,2,-0.02,1,1,3905,1,1,0.4998979734725547,0.5001020265268546,1
8,1,-1,-1,0.05,2,-0.05,1,0,3906,0,0,0.44933054022541613,0.550669459774023,1
8,0,-1,-1,0.05,2,-0.05,1,1,3907,1,1,0.6786295908491077,0.32137040915091414,2
8,1,1,1,0.05,2,0.05,1,1,3908,1,1,0.8066292265864564,0.193370773412914,2
8,1,1,1,0.01,2,0.01,1,1,3909,1,1,0.8792772296729857,0.12072277032697011,2
8,1,-1,1,0.1,2,-0.1,1,0,3910,1,0,0.9171054299026329,0.08289457009802201,2
8,0,-1,-1,0.01,2,-0.01,1,1,3911,1,1,0.9261734382423271,0.07382656175714347,2
8,1,1,1,0.02,2,0.02,1,1,3912,1,1,0.920469330418007,0.07953066958155276,2
8,1,-1,1,0.1,2,-0.1,1,0,3913,1,0,0.8992979957758263,0.10070200422334473,2
8,0,-1,-1,0.1,2,-0.1,1,1,3914,1,1,0.8397226992149083,0.1602773007854802,2
8,0,1,1,0.01,1,0.01,1,0,3915,0,0,0.7422670071348287,0.257732992864971,2
8,0,-1,-1,0.05,2,-0.05,1,1,3916,1,1,0.8501080681525873,0.14989193184773253,2
8,1,-1,1,0.05,2,-0.05,1,0,3917,1,0,0.9120626299241374,0.08793737007591461,2
8,0,-1,-1,0.01,2,-0.01,1,1,3918,1,1,0.9418098831837197,0.0581901168168433,2
8,0,1,-1,0.05,2,0.05,1,0,3919,1,0,0.9580589055459622,0.04194109445450398,2
8,1,1,1,0.02,2,0.02,1,1,3920,1,1,0.9639721506457675,0.03602784935399319,2
8,0,-1,-1,0.01,2,-0.01,1,1,3921,1,1,0.9671584624636984,0.032841537535756554,2
8,0,-1,-1,0.02,2,-0.02,1,1,3922,1,1,0.9678446570716538,0.032155342929108884,2
8,0,1,-1,0.1,2,0.1,1,0,3923,1,0,0.9668425922431005,0.03315740775611541,2
8,0,1,-1,0.02,1,0.02,1,0,3924,1,0,0.9566155037405542,0.04338449625956139,2
8,1,1,1,0.02,2,0.02,1,1,3925,1,1,0.936847837133192,0.06315216286630451,2
8,0,1,-1,0.02,2,0.02,1,0,3926,1,0,0.9028710014820387,0.09712899851846075,2
8,0,-1,-1,0.01,2,-0.01,1,1,3927,1,1,0.835170023063066,0.16482997693727644,2
8,1,1,1,0.02,1,0.02,1,1,3928,1,1,0.7084730954933324,0.29152690450694735,2
8,1,1,1,0.1,2,0.1,1,1,3929,1,1,0.4768779109929488,0.5231220890071829,1
8,0,-1,1,0.02,1,-0.02,1,1,3930,0,1,0.09367148523654008,0.9063285147636131,1
8,0,1,1,0.02,1,0.02,1,0,3931,0,0,0.032989955381921086,0.9670100446184029,1
8,1,1,-1,0.1,1,0.1,1,1,3932,0,1,0.041643970142267624,0.9583560298585817,1
8,0,1,-1,0.1,1,0.1,1,0,3933,1,0,0.13419941344776135,0.8658005865519152,1
8,0,-1,-1,0.1,1,-0.1,1,1,3934,1,1,0.1444762956721039,0.8555237043274118,1
8,1,-1,-1,0.1,1,-0.1,1,0,3935,0,0,0.1031598117543411,0.8968401882460012,1
8,1,-1,1,0.1,2,-0.1,1,0,3936,1,0,0.21637613561705754,0.7836238643837551,1
8,1,1,1,0.1,2,0.1,1,1,3937,1,1,0.23685136937390092,0.7631486306264949,1
8,1,-1,1,0.01,2,-0.01,1,0,3938,1,0,0.2037995374003916,0.7962004625994366,1
8,0,-1,1,0.01,1,-0.01,1,1,3939,0,1,0.0900032749168637,0.909996725083435,1
8,0,1,-1,0.1,1,0.1,1,0,3940,1,0,0.10207180428274881,0.89792819571762,1
8,0,-1,1,0.02,1,-0.02,1,1,3941,0,1,0.04545933831743904,0.9545406616829856,1
8,0,1,-1,0.05,1,0.05,1,0,3942,1,0,0.062175253228841855,0.937824746770712,1
8,1,1,-1,0.01,1,0.01,1,1,3943,0,1,0.02435418087021281,0.9756458191298691,1
8,1,1,1,0.1,1,0.1,1,1,3944,1,1,0.03800480485838958,0.9619951951423737,1
8,1,1,-1,0.1,1,0.1,1,1,3945,0,1,0.0126813251820209,0.9873186748179016,1
8,1,1,-1,0.05,1,0.05,1,1,3946,0,1,0.012984570465297517,0.9870154295349607,1
8,1,-1,1,0.05,1,-0.05,1,0,3947,1,0,0.045731903811439066,0.9542680961886603,1
8,0,1,1,0.05,1,0.05,1,0,3948,0,0,0.028886466286102235,0.9711135337143687,1
8,0,-1,-1,0.05,1,-0.05,1,1,3949,1,1,0.07386515177132637,0.9261348482290241,1
8,1,1,1,0.05,1,0.05,1,1,3950,1,1,0.06872367354480083,0.9312763264558956,1
8,1,-1,-1,0.05,1,-0.05,1,0,3951,0,0,0.012468074351212279,0.9875319256481142,1
8,0,1,1,0.02,1,0.02,1,0,3952,0,0,0.007537039696712241,0.9924629603028606,1
8,1,-1,-1,0.1,1,-0.1,1,0,3953,0,0,0.021089681735121876,0.9789103182655954,1
8,1,-1,1,0.05,1,-0.05,1,0,3954,1,0,0.1496570898303564,0.850342910170149,1
8,0,-1,1,0.02,1,-0.02,1,1,3955,0,1,0.18904450979025333,0.8109554902101692,1
8,1,-1,1,0.05,1,-0.05,1,0,3956,1,0,0.5383363664295949,0.46166363357109813,2
8,1,-1,1,0.05,1,-0.05,1,0,3957,1,0,0.7076848548584521,0.29231514514223433,2
8,1,1,1,0.1,2,0.1,1,1,3958,1,1,0.7838113235374612,0.21618867646203466,2
8,0,-1,-1,0.1,2,-0.1,1,1,3959,1,1,0.8233384104842124,0.1766615895157352,2
8,1,-1,1,0.01,2,-0.01,1,0,3960,1,0,0.8362146503547749,0.16378534964595107,2
8,0,1,-1,0.01,2,0.01,1,0,3961,1,0,0.8155087623720941,0.18449123762868516,2
8,0,-1,1,0.1,2,-0.1,1,1,3962,0,1,0.7508021663321667,0.2491978336669264,2
8,1,-1,1,0.1,2,-0.1,1,0,3963,1,0,0.8590517175681647,0.1409482824316873,2
8,1,1,1,0.1,2,0.1,1,1,3964,1,1,0.9050938779261337,0.09490612207406544,2
8,1,1,1,0.05,2,0.05,1,1,3965,1,1,0.9346281889472382,0.06537181105210459,2
8,0,-1,-1,0.01,2,-0.01,1,1,3966,1,1,0.9524497684864321,0.04755023151338949,2
8,0,1,-1,0.1,2,0.1,1,0,3967,1,0,0.961672520650899,0.03832747934916292,2
8,0,-1,-1,0.02,2,-0.02,1,1,3968,1,1,0.9595320545081317,0.040467945492069106,2
8,1,1,1,0.02,2,0.02,1,1,3969,1,1,0.9526645813787794,0.047335418620932136,2
8,0,1,-1,0.02,2,0.02,1,0,3970,1,0,0.9389554645814545,0.061044535418775775,2
8,0,-1,-1,0.01,2,-0.01,1,1,3971,1,1,0.9089149175719168,0.09108508242724896,2
8,1,-1,1,0.1,2,-0.1,1,0,3972,1,0,0.8521855810102992,0.1478144189904151,2
8,1,-1,1,0.01,2,-0.01,1,0,3973,1,0,0.7243179330966959,0.27568206690382785,2
8,1,1,-1,0.1,2,0.1,1,1,3974,0,1,0.48174321700846195,0.5182567829924293,1
8,0,-1,-1,0.1,2,-0.1,1,1,3975,1,1,0.48938363061754353,0.5106163693824393,1
8,0,1,-1,0.05,2,0.05,1,0,3976,1,0,0.4452465201229277,0.5547534798767042,1
8,1,1,-1,0.1,2,0.1,1,1,3977,0,1,0.3043458000844766,0.6956541999154074,1
8,0,1,-1,0.02,2,0.02,1,0,3978,1,0,0.3456546128952958,0.654345387104829,1
8,1,1,-1,0.01,2,0.01,1,1,3979,0,1,0.3157455243500904,0.6842544756490163,1
8,0,-1,-1,0.01,2,-0.01,1,1,3980,1,1,0.5265503698716179,0.4734496301283007,2
8,1,1,1,0.05,2,0.05,1,1,3981,1,1,0.6280218246147211,0.37197817538462735,2
8,0,-1,-1,0.1,2,-0.1,1,1,3982,1,1,0.6692222289356689,0.3307777710637841,2
8,1,-1,1,0.05,2,-0.05,1,0,3983,1,0,0.6690927451827792,0.3309072548180367,2
8,0,1,-1,0.1,2,0.1,1,0,3984,1,0,0.6064404167090441,0.3935595832900925,2
8,1,-1,1,0.01,2,-0.01,1,0,3985,1,0,0.431479817981026,0.5685201820180686,1
8,1,-1,-1,0.01,1,-0.01,1,0,3986,0,0,0.08627556815795755,0.9137244318414823,1
8,1,1,-1,0.1,1,0.1,1,1,3987,0,1,0.04198197487765347,0.9580180251220501,1
8,1,1,1,0.05,1,0.05,1,1,3988,1,1,0.05801612033836212,0.9419838796613502,1
8,1,1,-1,0.02,1,0.02,1,1,3989,0,1,0.02858890942822591,0.9714110905718636,1
8,1,-1,-1,0.05,1,-0.05,1,0,3990,0,0,0.053108094873572126,0.9468919051269709,1
8,0,1,-1,0.01,2,0.01,1,0,3991,1,0,0.28214468819873767,0.7178553118014992,1
8,1,-1,1,0.02,2,-0.02,1,0,3992,1,0,0.3849140178898628,0.615085982109293,1
8,0,-1,-1,0.1,2,-0.1,1,1,3993,1,1,0.4077971813495737,0.5922028186510231,1
8,0,-1,-1,0.02,2,-0.02,1,1,3994,1,1,0.3769491512621064,0.6230508487378997,1
8,0,1,1,0.1,2,0.1,1,0,3995,0,0,0.26920858420227134,0.7307914157975902,1
8,1,-1,1,0.1,2,-0.1,1,0,3996,1,0,0.37714539540828085,0.6228546045913886,1
8,0,1,-1,0.02,2,0.02,1,0,3997,1,0,0.3916980023307067,0.6083019976701265,1
8,1,-1,1,0.02,2,-0.02,1,0,3998,1,0,0.33407532606512197,0.6659246739347039,1
8,1,1,-1,0.02,1,0.02,1,1,3999,0,1,0.1795966696614036,0.820403330339093,1
8,0,-1,-1,0.1,1,-0.1,1,1,4000,1,1,0.2059653625632091,0.7940346374363528,1
9,1,-1,0,0.1,2,-0.1,1,0,4001,0,0,0.17877958732690863,0.8212204126733836,1
9,0,1,-1,0.01,1,0.01,1,0,4002,1,0,0.14459712016547674,0.8554028798346398,1
9,0,-1,1,0.1,1,-0.1,1,1,4003,0,1,0.03039343253978224,0.9696065674603455,1
9,0,-1,1,0.01,1,-0.01,1,1,4004,0,1,0.007055840375678854,0.9929441596246844,1
9,0,-1,1,0.02,1,-0.02,1,1,4005,0,1,0.0035030654238126257,0.9964969345757868,1
9,1,-1,-1,0.05,1,-0.05,1,0,4006,0,0,0.003805598555434804,0.9961944014452484,1
9,0,-1,1,0.02,1,-0.02,1,1,4007,0,1,0.014464145947547509,0.9855358540529833,1
9,1,1,-1,0.05,1,0.05,1,1,4008,0,1,0.07705646675373104,0.9229435332455037,1
9,1,1,1,0.1,1,0.1,1,1,4009,1,1,0.4549136526674204,0.5450863473324936,1
9,1,-1,1,0.01,2,-0.01,1,0,4010,1,0,0.6823435801171434,0.3176564198829197,2
9,1,-1,1,0.02,2,-0.02,1,0,4011,1,0,0.7989371020661415,0.20106289793474524,2
9,0,-1,-1,0.05,2,-0.05,1,1,4012,1,1,0.8539661691157018,0.1460338308846283,2
9,1,1,1,0.02,2,0.02,1,1,4013,1,1,0.8784919717498663,0.12150802824953767,2
9,1,1,1,0.01,2,0.01,1,1,4014,1,1,0.8791927741323328,0.12080722586689845,2
9,0,1,-1,0.05,2,0.05,1,0,4015,1,0,0.8553358019279924,0.144664198071998,2
9,1,-1,1,0.1,2,-0.1,1,0,4016,1,0,0.7874015616779907,0.21259843832289924,2
9,1,1,1,0.1,2,0.1,1,1,4017,1,1,0.6285485352673902,0.37145146473266205,2
9,1,1,-1,0.01,1,0.01,1,1,4018,0,1,0.3667420488867736,0.6332579511137646,1
9,1,1,-1,0.1,1,0.1,1,1,4019,0,1,0.3823885009241794,0.6176114990761311,1
9,1,-1,1,0.05,1,-0.05,1,0,4020,1,0,0.6746440175447233,0.32535598245552794,2
9,0,1,-1,0.01,1,0.01,1,0,4021,1,0,0.8187660996808497,0.18123390031944817,2
9,1,1,1,0.02,2,0.02,1,1,4022,1,1,0.8929990431527425,0.10700095684704247,2
9,0,1,-1,0.1,2,0.1,1,0,4023,1,0,0.9347486072447078,0.06525139275449393,2
9,1,1,1,0.1,2,0.1,1,1,4024,1,1,0.9501443616894938,0.049855638309992206,2
9,1,-1,1,0.1,2,-0.1,1,0,4025,1,0,0.9623729212701791,0.03762707872974134,2
9,0,1,-1,0.02,1,0.02,1,0,4026,1,0,0.9639648810989644,0.03603511890038693,2
9,0,-1,-1,0.05,2,-0.05,1,1,4027,1,1,0.9601929418674824,0.039807058132824334,2
9,1,1,1,0.02,2,0.02,1,1,4028,1,1,0.9535748582632368,0.04642514173641882,2
9,1,1,1,0.01,2,0.01,1,1,4029,1,1,0.9404332068026372,0.05956679319792025,2
9,1,-1,1,0.02,2,-0.02,1,0,4030,1,0,0.9149347425691828,0.08506525743161927,2
9,1,-1,1,0.05,2,-0.05,1,0,4031,1,0,0.8635102165645294,0.1364897834357773,2
9,1,1,-1,0.05,1,0.05,1,1,4032,0,1,0.7572760136757817,0.24272398632439193,2
9,1,-1,1,0.05,2,-0.05,1,0,4033,1,0,0.8439417141328314,0.15605828586718842,2
9,0,-1,-1,0.05,2,-0.05,1,1,4034,1,1,0.8803519734538438,0.11964802654577854,2
9,0,-1,-1,0.05,2,-0.05,1,1,4035,1,1,0.8935844743054916,0.10641552569452421,2
9,1,1,1,0.02,1,0.02,1,1,4036,1,1,0.8882660018453409,0.11173399815435067,2
9,1,-1,1,0.05,1,-0.05,1,0,4037,1,0,0.8604716823266276,0.1395283176737906,2
9,0,-1,-1,0.05,1,-0.05,1,1,4038,1,1,0.7895793177719667,0.21042068222806395,2
9,0,-1,1,0.02,1,-0.02,1,1,4039,0,1,0.6603182734781946,0.339681726521157,2
9,1,-1,1,0.02,1,-0.02,1,0,4040,1,0,0.7417386887412226,0.25826131125829294,2
9,0,-1,-1,0.01,1,-0.01,1,1,4041,1,1,0.7670717197216174,0.23292828027865653,2
9,0,1,-1,0.02,1,0.02,1,0,4042,1,0,0.7503785034264144,0.249621496574468,2
9,1,1,-1,0.02,1,0.02,1,1,4043,0,1,0.6798293470798913,0.3201706529194636,2
9,0,1,-1,0.1,1,0.1,1,0,4044,1,0,0.8330399932456558,0.16696000675414185,2
9,1,-1,1,0.1,1,-0.1,1,0,4045,1,0,0.9004133359923947,0.09958666400708288,2
9,1,1,1,0.01,1,0.01,1,1,4046,1,1,0.9270541871819613,0.07294581281862172,2
9,0,-1,-1,0.05,1,-0.05,1,1,4047,1,1,0.9381279720025545,0.061872027997496346,2
9,0,1,-1,0.02,1,0.02,1,0,4048,1,0,0.9401476038778064,0.059852396121588686,2
9,0,-1,-1,0.1,1,-0.1,1,1,4049,1,1,0.9287655625102433,0.07123443748915921,2
9,0,-1,-1,0.01,1,-0.01,1,1,4050,1,1,0.9087234726835659,0.09127652731684971,2
9,1,-1,1,0.01,1,-0.01,1,0,4051,1,0,0.8654440838227293,0.13455591617653478,2
9,1,1,1,0.02,1,0.02,1,1,4052,1,1,0.7792484726344632,0.22075152736500792,2
9,1,1,1,0.1,1,0.1,1,1,4053,1,1,0.6204133619186359,0.3795866380813429,2
9,1,1,-1,0.05,1,0.05,1,1,4054,0,1,0.35807783738517324,0.641922162614222,1
9,0,1,-1,0.05,2,0.05,1,0,4055,1,0,0.3630238274709611,0.6369761725299372,1
9,0,-1,-1,0.01,2,-0.01,1,1,4056,1,1,0.2886293063590275,0.7113706936418008,1
9,0,-1,1,0.05,1,-0.05,1,1,4057,0,1,0.11259731900647399,0.8874026809928158,1
9,1,1,1,0.01,1,0.01,1,1,4058,1,1,0.10192444312420632,0.8980755568760552,1
9,1,-1,-1,0.1,1,-0.1,1,0,4059,0,0,0.02997113742498295,0.9700288625745437,1
9,1,-1,-1,0.1,1,-0.1,1,0,4060,0,0,0.040653185515559666,0.9593468144847052,1
9,0,1,-1,0.01,1,0.01,1,0,4061,1,0,0.20496696157766167,0.7950330384223756,1
9,1,1,1,0.01,1,0.01,1,1,4062,1,1,0.2691177994277724,0.7308822005715141,1
9,1,-1,-1,0.1,1,-0.1,1,0,4063,0,0,0.2658393944481961,0.7341606055513296,1
9,0,-1,-1,0.01,1,-0.01,1,1,4064,1,1,0.60864819630181,0.3913518036980978,2
9,1,-1,1,0.01,2,-0.01,1,0,4065,1,0,0.7915008217297842,0.20849917826938116,2
9,1,-1,1,0.1,2,-0.1,1,0,4066,1,0,0.888482221466751,0.11151777853298374,2
9,1,-1,1,0.05,2,-0.05,1,0,4067,1,0,0.9317543352777816,0.06824566472170283,2
9,0,-1,-1,0.02,2,-0.02,1,1,4068,1,1,0.9522829860680526,0.047717013931926275,2
9,0,1,-1,0.02,1,0.02,1,0,4069,1,0,0.9643383036796607,0.03566169632005005,2
9,0,1,-1,0.01,2,0.01,1,0,4070,1,0,0.9705532552144905,0.029446744786075372,2
